prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
101,11,15,500,500,noise,5.656993604215969,,,,,0,10,10,10,3.586044419906102,2.2025575199513696,532.0402443602464,424.40867673494404,525.3224564461435,429.26763951899846,518.7430618347626,434.0265026994205,538.9060272230253,419.4426694956255,0,"[17.08229998 16.94439998 16.13470004 17.47119997 16.42180001 16.51009999
 16.6109     16.64580003 16.32619998 16.87439997 16.9324     16.56390005
 16.466      17.031      16.86949999 16.5425     16.54649997 16.56409999
 16.57820004 16.63279999 16.68170001 16.53209998 17.25620002 16.59659995
 16.24890004 16.79349999 16.18959999 17.23870001 16.30329998 16.83159999
 16.70610002 16.61240001 16.48220001 17.20449998 16.66949998 16.54800004
 16.23999997 16.59250003 16.92859997 16.30180003]",17.47119997162372,0,nan,nan,593.0,510.0,3.5759813199401833,[],2.2027196199051104,None,125.15535289997933,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,12,8,1000,1000,no_noise,3.0578029219482885,,,,,0,11,11,11,4.946484519925434,3.646884419955313,706.9254843130899,299.14867551208147,723.3335172430666,297.77062435562516,739.8998926908021,296.37927458557846,690.280983901719,300.5465867143819,0,"[16.30180003 16.50750003 16.50719997 16.81440003 16.19469997 16.6108
 16.79200004 17.06719998 16.42900001 16.9553     16.56149997 16.64360001
 16.8407     16.51029999 16.31780004 16.88819996 16.50140004 16.8403
 16.84599998 16.26569999 17.15560001 16.28430001 17.04409998 16.43170003
 17.02919998 16.5877     16.55300002 16.59039996 16.70099999 16.97980001
 16.5501     16.48360002 16.34520001 16.86639996 17.2921     16.40150003
 16.6264     16.4579     16.69929997 16.59280004]",17.292100004851818,0,nan,nan,521.0,150.0,4.934610919910483,[],3.6470411199261434,None,129.02112869999837,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,13,20,1000,1000,noise,4.874118740438363,,,,,0,12,12,12,3.3132825199281797,2.44681191991549,133.3121252661355,113.83734672827832,130.54593032160489,130.79176980783018,127.85383936623545,147.29199844002218,135.97104494144185,97.5404298393139,0,"[16.59280004 16.63830003 16.92530001 16.97689999 16.4884     16.28510002
 16.55619999 16.40179998 17.02500001 16.84300002 16.5353     16.65329997
 16.51059999 17.30430004 16.38739998 16.81       16.5421     16.59489999
 16.66169998 16.98930003 16.27640001 16.36259997 16.6871     16.66580001
 16.78320003 17.15769997 16.49429998 16.77000005 16.24579995 16.40560001
 16.94569999 16.88460005 16.50749997 16.6499     16.44510002 16.65910002
 16.69019996 17.18289999 16.54780004 16.29989996]",17.304300039540976,0,nan,nan,100.0,101.0,3.3020487199537456,[],2.4469967199256644,None,134.2541087999707,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,14,89,1000,1000,noise,0.4999825008837586,,,,,0,13,13,13,4.10649381991243,3.0898576198960654,332.47184231692614,-63.438283961619035,317.671621951834,-71.52334491487625,303.64385714942614,-79.18642902225383,347.1362993497368,-55.42738777007725,0,"[16.29989996 17.54829998 16.45380002 16.542      16.5195     16.66099997
 16.62180002 16.37009997 17.48190005 16.29639999 16.81279996 16.96030004
 15.78679995 16.8789     16.62540005 16.63919998 16.53889997 16.9851
 16.66550001 16.55530004 17.1691     16.5264     16.59149997 16.57480001
 16.97450003 16.25789999 16.73619996 16.32320002 16.85229997 16.41870005
 16.74529997 16.74649998 16.71880001 16.87210001 16.49760001 17.19380001
 15.79139999 17.08929997 16.67120005 16.65989996]",17.54829997662455,0,nan,nan,401.0,-46.0,4.097296019899659,[],3.090038519934751,None,137.8534460000228,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,15,2,500,1000,no_noise,4.99857125439654,,,,,0,14,14,14,3.576637319929432,2.1431683199480176,233.37456983191564,-508.6315858838076,228.65885645135296,-492.60590605751514,223.82164467535125,-476.1673312506372,237.9076968418879,-524.0367719524032,0,"[16.65989996 16.44079998 16.527      17.27459999 16.51080005 17.02479995
 16.45320002 16.25729998 16.95190003 16.86009998 16.52480004 16.50189998
 16.5189     16.74529997 17.07       16.78090001 16.11939998 16.62720001
 16.99460001 16.63600001 16.88090002 16.313      16.69249998 16.5198
 16.7177     17.45129999 16.1297     16.76740003 16.56029996 16.3204
 16.48500003 16.77389996 16.42670005 17.00239995 16.52220002 16.82690001
 17.14419998 16.69650001 16.06230001 17.03589997]",17.451299994718283,0,nan,nan,255.0,-488.0,3.564748119970318,[],2.1433432199410163,None,142.25268029997824,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,16,22,1000,1000,no_noise,3.3483255334611886,,,,,0,15,15,15,4.306797319906764,3.1740766199072823,-812.0363060498254,277.7665051822248,-796.1304617009462,281.1024262207695,-780.0107699493434,284.4831973178295,-828.5351488378237,274.3062150171194,0,"[17.03589997 17.2383     15.59670002 17.19839999 16.4506     16.1753
 17.12820004 16.35769999 16.56700001 16.88719995 16.68930001 16.60690003
 17.12619996 16.44120004 16.23730001 17.13939995 17.0468     16.41330001
 16.57450001 16.32400003 17.33909996 16.47220005 16.47629996 16.58330002
 17.09510002 16.6493     16.21579996 16.95369999 16.21950004 17.22559996
 16.55440003 16.34249999 17.10280002 16.47969999 16.28829999 17.21969998
 16.46440005 16.27529995 16.83700003 17.09059998]",17.33909995527938,0,nan,nan,-643.0,224.0,4.295777119928971,[],3.174251519900281,None,146.11880880000535,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,17,77,500,1000,noise,4.986741703819704,,,,,0,16,16,16,2.9064125199220143,1.9402535199187696,214.79298123082387,163.95634096763166,210.2771670594533,180.0011630145201,205.63913912118264,196.4802142097254,219.24390911698464,148.1420618217499,0,"[17.09059998 16.60870004 16.95019996 16.74650004 16.50899998 16.16439997
 17.34810002 16.6029     16.5881     16.57149999 16.9397     16.52960002
 16.38069999 16.38799999 16.82890003 16.50249999 17.26599998 16.63750003
 16.7944     16.4126     16.57749998 17.12720003 16.3974     16.49209997
 16.95379999 16.63740003 16.05189999 17.05520001 16.20369998 16.72340004
 17.19669998 16.49140002 16.64069999 16.32719999 17.15690002 16.33119996
 17.12149999 16.66020002 16.4271     16.97900001]",17.34810002380982,0,nan,nan,223.0,50.0,2.89363661990501,[],1.9404428199050017,None,150.7183298000018,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,18,86,500,1000,no_noise,5.499917363165754,,,,,0,17,17,17,3.9185885199694894,2.619505019974895,872.9004813275374,-383.07286354254967,861.5809091628488,-371.801415280263,848.8346895137893,-359.1093847667522,884.6840523087914,-394.80633798202626,0,"[16.97900001 16.36860002 16.71649999 17.52980001 16.5349     16.4584
 16.88289997 16.60880004 16.64539997 16.59760001 16.87190001 16.07029996
 17.56140002 16.24510001 16.35510003 16.22249995 17.0922     17.09690003
 16.56750002 16.74309996 16.66040003 16.59860002 16.58319996 16.1984
 17.09780004 16.59049996 16.90630004 16.59719995 16.7488     16.069
 16.84739999 16.9478     16.78530005 16.1069     16.4579     16.2668
 17.94819999 15.99069999 16.6347     17.1233    ]",17.94819999486208,0,nan,nan,758.0,-317.0,3.906293019943405,[],2.620079119980801,None,153.917711600021,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,19,87,500,1000,noise,3.0289411457508906,,,,,0,18,18,18,3.4025365199777298,2.1531042199931107,637.0335792681017,26.594740680341385,652.6646700542086,24.826388052784093,669.6637346111568,22.90327591130685,620.3911398300332,28.47750765495514,0,"[17.1233     16.756      16.53769996 16.39260002 16.85760001 16.44449995
 17.28150004 16.07059996 16.7792     16.67120005 17.04759995 16.72890002
 16.61589998 16.18730003 16.6571     16.92219998 16.9404     16.40289999
 17.13940001 16.43660001 16.77390002 16.38039999 16.26920002 16.56889997
 16.76850003 16.9094     16.76839998 16.97250002 16.72650001 16.67069999
 16.64849999 16.56760002 16.65000001 16.47499995 16.80869999 16.5274
 17.11120002 15.56460001 16.90699998 17.15090004]",17.28150004055351,0,nan,nan,765.0,-17.0,3.3938387199887075,[],2.1532775199739262,None,158.13383770000655,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,20,52,1000,500,no_noise,3.1160630214924283,,,,,0,19,19,19,3.832106619956903,2.948306819947902,-263.9926898285317,203.24618955564057,-255.70829028580508,203.0346459224615,-247.55419826980776,202.82642971542754,-272.1157919430755,203.45361442996398,0,"[17.15090004 16.73120004 16.61789999 16.65609999 16.49559999 17.09590002
 15.9692     16.52859995 17.09730003 16.2447     17.20479998 16.56050002
 16.76299999 16.56109997 16.78820001 16.45200001 16.61789999 17.0848
 16.6794     16.57100004 16.60999999 16.64569997 16.49800001 16.49840001
 16.52449998 16.5654     16.6339     16.97110001 17.238      16.52529999
 16.70500002 16.42900001 16.14769996 17.08200003 17.33110001 16.38419996
 16.32669999 16.57610002 16.27820003 16.49809995]",17.331100010778755,0,nan,nan,-272.0,153.0,3.8207814199849963,[],2.948657619941514,None,161.83367419999558,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,21,71,500,500,no_noise,4.231735612316898,,,,,0,20,20,20,4.847927459923085,3.4483551598968916,-744.5873406436389,-101.6653010983915,-740.7619473256436,-94.32911338832366,-736.9412469429162,-87.00192560353761,-748.406469008575,-108.98947412975404,0,"[16.49809995 16.23980002 17.0321     16.88720001 16.97619999 15.74379997
 16.97210001 16.22650004 17.08719996 16.19620004 16.89669996 17.58340001
 16.62379998 16.15680003 17.03240001 16.48599998 16.51579997 16.41140005
 17.04579999 16.2135     17.0851     16.214      16.84439997 16.18919999
 17.689      16.65470004 16.54929999 16.53399999 16.48529997 17.02990005
 15.9384     16.47029998 17.27040001 16.24839997 16.9933     16.879
 16.51590003 16.5264     16.54379995 17.00250001]",17.68900000024587,0,nan,nan,-688.0,-145.0,4.836512659909204,[],3.4485320599051192,None,165.9658348999801,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,22,16,500,500,no_noise,2.850909739902521,,,,,0,21,21,21,4.7777510599116795,3.6109497598954476,747.8083748597099,-468.0008320572407,755.8125336813947,-470.3953295209645,763.8095550441301,-472.7876917662685,739.8731955162345,-465.6269702642102,0,"[17.00250001 16.73480001 16.53079997 16.40680002 16.8475     16.76299999
 16.47700003 16.74220001 15.99769999 17.05379999 16.405      16.63570001
 17.3372     16.64430002 16.54619997 16.71310002 16.60989999 16.55970002
 16.7634     16.40379999 15.53959999 16.84689999 16.8326     17.88490004
 16.34729997 16.8022     16.60969999 16.06200001 16.53999998 17.21360005
 16.65519999 17.055      16.62469999 16.59050002 16.6499     16.60859998
 16.69000002 16.71669999 16.54589997 16.66680002]",17.884900036733598,0,nan,nan,675.0,-449.0,4.764110759890173,[],3.6111191599047743,None,171.0986002999707,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,23,93,500,1000,no_noise,4.669837722971165,,,,,0,22,22,22,4.4776360598625615,3.4944282599026337,-31.76244019226254,-310.36279172944023,-31.038904241102877,-293.3691877319039,-30.31578091326325,-276.385274969875,-32.4446160416419,-326.38497586895045,0,"[16.66680002 16.99220005 16.1525     16.92179998 17.07270002 15.79919999
 17.07649999 17.00499997 15.5946     17.05000002 17.08620001 16.51819999
 16.75140002 16.81929996 16.54870005 16.64689998 16.63209999 16.76650002
 16.6723     15.86330001 16.91149996 16.91470004 16.75259997 16.04700001
 16.6802     17.17969996 16.88820001 16.84960001 16.31510002 17.3914
 16.39189996 16.6416     16.50530001 16.55529998 16.85800002 15.9308
 17.00290001 17.00340002 16.02639997 16.95930003]",17.391400004271418,0,nan,nan,-24.0,-323.0,4.464856459875591,[],3.4946628598845564,None,176.16456150001613,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,24,1,1000,500,no_noise,2.105768935945683,,,,,0,23,23,23,3.2464390598470345,1.8800018598558381,-923.9762257340533,-131.94881667753947,-919.676858482773,-139.20370884411113,-915.5608980702053,-146.14911434445875,-928.2782440267185,-124.68945105749114,0,"[16.95930003 16.08899998 16.22380002 16.62929996 17.20990002 16.58689999
 16.1673     16.66880003 16.73470001 17.18499995 16.99760003 16.05649997
 16.75880002 16.76660002 16.20179997 16.9709     16.4964     16.52950002
 16.41889999 17.3761     16.22200001 16.63670002 17.22569996 16.48440002
 16.3595     16.57859999 16.82259998 16.68400003 16.6878     16.42619999
 16.61260001 16.75449999 17.07499998 16.99130004 16.38639998 16.44199999
 16.17720001 16.86969999 16.83739998 16.66260004]",17.37610000418499,0,nan,nan,-736.0,-144.0,3.2340938598499633,[],1.8801544598536566,None,180.93065559997922,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,25,4,1000,1000,noise,5.770214628988968,,,,,0,24,24,24,3.808772859920282,2.725553259951994,-180.28950013854885,6.873950874796848,-195.17715279262646,15.259650042949758,-209.59936204822057,23.383181063431905,-166.22260309179853,-1.0494450832031585,0,"[16.66260004 16.42090001 16.62240003 16.97569998 16.43249998 17.07530004
 16.31889999 17.30130002 15.69979999 17.16609998 16.5189     16.76630002
 16.6798     16.61390002 16.48279995 16.44740003 17.15239999 16.19429997
 16.5961     17.40390004 15.94119996 16.92530001 17.1693     16.27620001
 16.69780002 16.67589997 16.86000003 16.82590001 16.45989995 16.42520004
 16.34949999 16.6564     16.63989999 16.86630002 16.68529998 16.7025
 16.54470002 17.06499996 16.15660003 16.97280002]",17.403900041244924,0,nan,nan,-31.0,-42.0,3.7985727599589154,[],2.7257173599209636,None,184.4636443000054,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,26,14,1000,1000,noise,1.283244957491875,,,,,0,25,25,25,4.5548326598946005,3.3725927599007264,573.8020004865529,360.3807156308869,569.082728460563,344.4236464989584,564.4756222017423,328.8458385944178,578.61449348755,376.6529887888914,0,"[16.97280002 16.8099     16.01360005 17.3065     16.60699997 16.41480002
 17.031      16.01319999 16.8095     16.89620002 16.43829996 16.82610001
 16.64380002 16.3205     17.05999998 16.67070005 16.54809999 17.0704
 16.21909998 16.65780001 16.41089999 16.82020002 16.67539997 16.53030002
 17.03519997 16.83150005 16.43149997 16.57119999 16.66080003 17.02729997
 16.26350003 16.85189997 16.71719999 16.66650001 16.6411     16.96909999
 16.04800002 16.8258     16.99079998 16.98220003]",17.3064999980852,0,nan,nan,660.0,374.0,4.547011659888085,[],3.3727693599066697,None,188.57954399997834,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,27,19,500,500,noise,0.2890519560599114,,,,,0,26,26,26,4.104041959857568,3.2036716598668136,-557.1425524584508,420.35738391921956,-564.8899379511904,418.05346168899734,-572.9422268975255,415.6588670834985,-548.976775391201,422.78572769143875,0,"[16.98220003 17.01289997 16.86610002 16.22230001 16.26870001 16.86619996
 16.69399999 16.45600004 16.76619996 16.70929999 16.66890003 16.5888
 17.21939998 16.64620003 16.82839997 16.15099999 17.39790005 16.11649996
 16.11279999 17.20390003 16.67500002 16.35719999 16.8411     16.93899999
 16.78880001 16.85059996 16.45900001 16.20479999 16.91840001 16.65230002
 17.24089996 16.14190004 16.36199997 16.36260003 16.8635     17.15299999
 16.80919999 16.14899997 17.06030004 16.43089997]",17.397900053765625,0,nan,nan,-363.0,399.0,4.092592359869741,[],3.2037984599010088,None,193.4291307000094,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,28,26,500,1000,noise,6.137272016139617,,,,,0,27,27,27,4.136692859930918,3.3201716599287465,-397.7485703986483,177.7789138252143,-413.8787227860802,180.14936421181477,-430.39819368481807,182.57702795843005,-380.8047571869144,175.28888970061053,0,"[16.43089997 16.30199997 16.98960003 16.52979996 16.95960003 16.51489997
 16.39240002 17.38470001 16.02370001 16.83059998 16.57430001 16.63149998
 17.0773     16.3818     16.58469997 16.21610002 16.86969999 17.10350002
 16.24630002 16.64469996 16.86919999 16.67350001 16.6494     16.8322
 16.2746     17.09480002 16.75389998 16.74200001 16.1836     16.6109
 16.89220004 16.64289995 16.69449999 16.58450003 16.92849997 16.64360001
 16.69439999 16.3051     17.12670003 16.49720001]",17.384700011461973,0,nan,nan,-231.0,161.0,4.126933459891006,[],3.3203463599202223,None,197.82847200002288,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,29,35,1000,1000,no_noise,0.0248511716539066,,,,,0,28,28,28,3.7885088599286973,2.4389401599182747,-84.02451303907995,-60.424386579417224,-100.69096526942837,-60.838652729097376,-117.13448634647789,-61.247377637651674,-67.66116716872479,-60.01765452895402,0,"[16.49720001 17.07340003 16.50199998 16.10249997 16.87030005 17.05699996
 16.81840001 16.54340001 16.65070001 16.25320001 16.9778     16.44019998
 16.54430002 17.05570001 16.86759997 16.68669999 16.16970001 16.81130001
 16.267      16.80009998 16.69269998 16.64250001 16.8251     16.54680003
 16.43620001 17.25499996 16.78440004 16.70409995 16.57890005 16.70739998
 16.2286     16.39439998 16.91120001 16.85050002 16.48739999 17.17280003
 16.45249996 16.66680002 16.36310003 16.97679999]",17.254999955184758,0,nan,nan,-34.0,-44.0,3.775538559886627,[],2.439121759904083,None,202.26109809998889,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,30,55,500,1000,noise,3.0872124731912884,,,,,0,29,29,29,4.419740959943738,3.270204459957313,442.19573472166076,266.67886876050125,458.83270489389616,265.773254449782,475.62005248427556,264.859454517494,425.65861667227955,267.5790477359115,0,"[16.97679999 16.8172     16.34340006 16.6493     16.66349999 16.7031
 16.39949996 16.74799999 16.69440005 16.95709996 16.20950003 17.10429997
 16.18810004 16.82749996 16.6801     16.78050001 16.69700001 16.5427
 16.7559     16.60209999 16.92179998 16.54380001 17.05650002 15.8843
 16.91399998 17.24680001 16.1978     16.4654     16.64410002 16.76830003
 16.39849995 16.92010002 16.8406     16.504      17.0624     16.26180002
 16.80669998 16.6649     16.59070002 16.66739996]",17.246800009161234,0,nan,nan,635.0,203.0,4.410871759988368,[],3.270387659955304,None,206.3443096000119,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,31,79,1000,500,no_noise,2.752922161549427,,,,,0,30,30,30,2.9715999998734333,1.9215127998613752,755.0328150528546,-429.48940026920235,762.7475264138357,-432.6485870178658,770.4721396960676,-435.8118286192566,747.2039076328913,-426.2834500501502,0,"[16.66739996 16.49190002 16.81539998 16.47999999 16.72890002 16.85909997
 16.56200003 16.57189999 16.42349997 16.61759999 16.66940004 16.6496
 16.92650001 16.62819996 16.62380004 16.68239996 16.68570004 16.74639998
 16.46339998 16.59499999 16.72040002 17.09939999 16.2363     16.96199999
 16.27110003 16.69690001 16.66239998 16.77340001 16.99879998 16.21659996
 16.78420004 16.59399999 16.8476     16.43790002 16.69109997 16.7863
 16.6957     16.6649     16.817      16.6186    ]",17.09939999273047,0,nan,nan,634.0,-409.0,2.959180499892682,[],1.9217001998913474,None,211.07671890000347,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,32,74,1000,500,noise,1.5366820544156632,,,,,0,31,31,31,3.0119186598458327,1.895976759842597,408.4256589402686,162.5421300039468,408.13917509537663,154.1476170558118,407.85269977845616,145.75335399320736,408.7115646589702,170.91970277246125,0,"[16.6186     16.74990001 16.58169995 16.72250003 16.92729996 16.37940004
 16.5422     16.90069999 16.65110001 16.7025     16.44129999 16.39890001
 17.11309998 16.28520002 16.8629     17.03729999 16.33499999 17.17090001
 16.54559997 16.51050005 16.36339998 16.80430002 16.89259999 16.2901
 16.87210001 16.8404     16.51429996 16.23150002 16.88319998 16.71200001
 16.78340003 16.71900001 16.65929996 16.60570002 16.6949     16.47249999
 16.78519999 16.80030004 16.77619998 16.65569999]",17.170900013297796,0,nan,nan,480.0,189.0,3.00328905985225,[],1.896147359861061,None,214.34266289998777,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,33,101,1000,1000,noise,2.8753861265737006,,,,,0,32,32,32,4.162958559871186,3.0471010598703288,-198.9041062152562,-488.56782588332857,-183.05293631677225,-492.8900969786373,-166.9252617031444,-497.2877649276569,-215.19974828266743,-484.1243568435951,0,"[16.65569999 16.99869998 16.50710002 16.38429996 16.92090003 16.695
 16.7185     16.52800001 16.3895     17.19829999 15.8692     16.91790001
 16.52859995 17.23380003 16.10549999 17.01100002 16.64859999 17.21169997
 15.67350002 16.9241     16.36810001 16.8944     16.62909996 17.09630003
 16.63650002 16.51429996 17.009      16.38799999 16.49800001 17.43360003
 15.61239996 16.8027     16.69650001 16.84489998 17.08350005 16.63839997
 16.70700003 16.43369999 16.88999997 16.6491    ]",17.433600034564734,0,nan,nan,-299.0,-496.0,4.154277159890626,[],3.04728355986299,None,217.65877270000055,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,34,100,500,1000,noise,3.114149902077612,,,,,0,33,33,33,3.4254302599001676,2.342271959874779,-634.8744884868687,123.12660969824645,-618.6574969351732,122.68145907487823,-601.8696204359344,122.22063786369102,-651.6978515986236,123.588405004267,0,"[16.6491     16.72840002 16.4349     16.22809999 17.11240003 16.45180001
 17.17229997 16.2444     16.21999999 16.61980001 17.39009999 15.72000002
 17.4673     16.70609997 16.55990002 16.57490002 16.7943     16.45479997
 16.70610002 16.28889999 17.72579999 15.84260003 16.61449997 16.41670003
 16.6719     16.76259999 17.19380001 16.6267     16.69429999 16.51519997
 16.52940002 17.05899998 16.8253     16.5121     16.50970004 16.69159997
 16.79349999 16.21040003 16.84170001 16.37839997]",17.72579998942092,0,nan,nan,-455.0,106.0,3.416446559887845,[],2.342458459897898,None,222.12509139999747,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,35,38,500,500,noise,5.864754444437468,,,,,0,34,34,34,3.792662559892051,2.525869159901049,-781.2508674647078,463.1564908164819,-788.9051639643727,466.560293681613,-796.6643107388388,470.0107226038604,-773.573956193111,459.74263134778187,0,"[16.37839997 16.72699995 16.65940002 16.47760003 16.66749996 16.19540004
 17.03459996 17.08229998 16.52220002 16.23449998 16.54440002 16.23920002
 17.2        17.05369999 16.58709999 16.5801     16.62810001 16.36379998
 16.9779     16.71699999 16.05680003 17.53499999 16.20449999 16.03310002
 17.10369997 16.57950005 17.12659997 16.48420002 16.91539999 16.14989998
 16.38690004 17.34869997 16.60109998 16.81940001 16.4205     16.24500001
 16.91499999 16.80360001 16.79600001 15.89839999]",17.53499999176711,0,nan,nan,-620.0,425.0,3.781347859883681,[],2.526017059921287,None,225.85794690001057,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,36,44,1000,1000,no_noise,5.595965461783162,,,,,0,35,35,35,3.402827159909066,2.4690791598986834,-625.5348503548315,110.02222902236574,-638.4056664376512,120.58495838944111,-651.2714579896262,131.1435642604486,-612.5699585845357,99.38229429236407,0,"[15.89839999 16.21109998 16.84630004 16.69029996 17.27920002 16.29870001
 17.2451     16.62860002 15.96739999 16.78399998 16.66369999 16.82800002
 16.7025     16.82640001 16.81989996 15.73710004 16.76619996 16.81850001
 16.34060004 16.72459999 17.55400002 16.10249997 17.00420002 16.59929997
 16.70790004 16.73709997 16.54749998 16.59130002 17.36310002 16.10589999
 16.68629999 16.44530002 16.29409997 16.69860003 17.14199997 16.79170004
 16.63469995 16.65490004 16.71689999 16.15809998]",17.55400002002716,0,nan,nan,-541.0,-57.0,3.3912770599126816,[],2.4692627598997205,None,229.9571862000157,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,37,56,500,1000,no_noise,0.12369843966795455,,,,,0,36,36,36,3.6726156599470414,2.4722584598930553,-808.6435960115525,208.96461057777225,-825.2062677986826,206.90531991360223,-841.1695547473686,204.92055270904774,-792.7363773745203,210.9424066274172,0,"[16.15809998 15.4345     16.58170001 17.5433     16.9779     15.79480001
 16.35990001 16.80549997 16.63259999 16.1826     16.9328     16.61650004
 16.25449996 18.07200001 16.96370001 16.24949998 15.83740005 16.97569998
 16.90039999 17.07430003 15.65239998 17.0168     16.23319997 18.33630004
 16.56839997 15.43299999 16.99870004 16.2216     16.4434     16.73359994
 16.60110004 16.87300002 16.42889995 16.84350002 16.2906     17.82880002
 16.1219     16.6723     16.08149998 16.94289997]",18.33630003966391,0,nan,nan,-802.0,60.0,3.660888759943191,[],2.4723605599137954,None,233.67349239997566,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,38,98,500,500,noise,1.5604322207568506,,,,,0,37,37,37,3.7027778599294834,2.886440159927588,-163.0292587101665,96.7844799428495,-163.11467347890638,88.54337259240624,-163.20264243629873,80.05582843497191,-162.94440566567027,104.97139022805554,0,"[16.94289997 16.68479998 16.64240001 16.63919998 17.31990004 16.65429998
 16.67769998 17.28929998 16.18460001 16.2822     16.81170001 16.63859998
 16.6109     17.10620004 16.55349997 16.52320003 16.64589997 16.6492
 16.6878     16.44199999 16.8018     16.62980003 16.63139998 16.66910003
 17.21610001 16.61939995 16.57710003 17.06009998 15.98279999 16.64730004
 16.4125     16.71509998 16.8255     16.9322     16.23509999 16.77500003
 16.97459997 16.50169998 16.38130005 16.89069998]",17.31990004191175,0,nan,nan,-158.0,125.0,3.6925500599318184,[],2.8865813599550165,None,237.65554820001125,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
101,39,18,1000,500,no_noise,2.8827940321255587,,,,,0,38,38,38,2.7354985598940402,1.8361240598605946,537.8673673689161,79.12606445531281,545.9581957381066,76.98413451613781,553.9088528518462,74.87931289207741,529.5076519489113,81.33917835713233,0,"[16.89069998 16.76670002 16.60149998 16.63810003 16.69689995 16.64000005
 16.70439995 16.60640002 16.79590001 16.56149997 16.68840001 16.69680001
 16.63949998 16.96640003 16.82959998 17.29580003 16.36169996 16.59300004
 16.7492     16.21209999 16.86739997 16.90500003 16.14999998 16.87170001
 16.65870001 16.64639998 16.65539999 16.84739999 16.77710004 16.55989996
 16.58160001 17.18310005 16.1142     17.12709997 16.13220002 16.72089996
 16.45250001 16.73530001 17.26759999 16.92219998]",17.295800033025444,0,nan,nan,523.0,54.0,2.7231490598642267,[],1.8362992598558776,None,241.67231009999523,None,../,cjh,101,noiseMot_exp1_noise,2021_Aug_06_0943,2021.2.1,
