prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
105,417,500,1000,1000,noise,0.4351160242146377,0,0,0,0,5.039358209993225,2.723605309962295,-71.84591757979527,108.83306392348013,-86.73410713437234,101.91262049868548,-102.15514473243582,94.74449452488496,-56.588379864641695,115.92519061708,0,"[16.64590003 17.4602     16.07769995 16.44190005 16.75939996 16.60530001
 16.59949997 16.66870003 16.73420001 16.56049996 16.70650003 16.62259997
 16.7331     16.85050002 16.57079998 16.54380001 16.64769999 16.68460004
 16.65419998 16.68140001 16.93859999 16.79309999 16.98170003 16.29539998
 16.25749998 16.90640004 16.70009998 16.68220002 16.69610001 16.66969998
 16.78479998 16.21650002 16.79199998 16.77400002 16.63610002 17.02669996
 16.39870001 16.83370001 16.94429998]",17.460200004279613,0,nan,nan,24.0,169.0,5.0317059099907055,[],2.7237853099941276,None,41.67409939999925,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,418,424,500,500,no_noise,3.234274858587077,0,1,1,1,3.9638795100036077,2.7135630099801347,-900.8702246799965,-6.313069364914568,-892.4455386411751,-5.530007436358533,-884.3546139413967,-4.777968123556267,-909.0411545244879,-7.072545035893837,0,"[16.94429998 16.5733     16.33460005 16.97529998 16.34039998 16.73870004
 16.61419997 16.63060003 16.92089997 16.6565     16.49920002 17.11459999
 16.39140001 16.21039998 16.5955     17.0012     16.42509998 16.74100006
 16.82179997 16.6804     16.58230001 16.54809999 17.09659997 16.65290003
 16.40540001 16.74250001 17.2603     15.85510001 16.56239998 16.60560002
 17.01209997 16.58930001 16.54540002 17.11459999 16.78170002 16.6184
 16.06149995 16.92210004 16.41679998 16.871     ]",17.260299995541573,0,nan,nan,-689.0,58.0,3.9510935099679045,[],2.7136866099899635,None,46.97327640000731,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,419,472,1000,500,no_noise,3.1445013575147014,0,2,2,2,3.1646650100592524,2.3316380100441165,57.04032883169648,179.33843165994114,65.49414306368719,179.36302137192575,73.95080727621912,179.38761937368335,48.77826376433414,179.3143996910772,0,"[16.871      17.51810004 15.78209997 16.78380003 16.65059995 17.41450001
 15.92120004 17.29979995 16.53840003 16.95000002 16.28469996 16.6194
 16.214      17.55330001 16.3129     16.85900002 16.19979995 16.72489999
 16.74350002 16.91900002 16.95680001 16.20359998 16.89059997 16.88170002
 16.74689999 16.47160004 16.59989997 16.66600001 17.05299999 16.69900003
 15.97459998 17.18169998 16.33100002 16.9019     16.20799996 16.48580004
 16.91770001 16.68609999 16.5506     17.22759998]",17.553300014697015,0,nan,nan,42.0,135.0,3.15248521004105,[],2.3318118100287393,None,51.20586079999339,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,420,418,1000,1000,no_noise,2.441038685870794,0,3,3,3,3.8879341100691818,2.804216510092374,-154.9466581284025,-437.80499530937914,-142.2129340458825,-448.5425273560312,-128.9307682918752,-459.74252505571224,-167.58765016274776,-427.14565824579535,0,"[17.22759998 16.3742     16.84559998 16.26990002 16.71900001 17.1231
 16.59760001 16.27729996 17.56350003 16.5954     16.4347     16.84539998
 16.40380005 16.81809995 16.77430002 16.8255     16.53050003 16.31659997
 16.23350004 17.00289996 16.86159999 16.84480003 16.45719999 16.76000003
 16.66759996 16.85130002 16.9022     16.30670001 16.54579997 17.16039999
 16.14060003 17.0997     16.21029997 16.64450002 16.26230002 16.67029998
 17.3903     16.62820001 16.55339997 16.50910004]",17.563500034157187,0,nan,nan,-353.0,-356.0,3.8748671100474894,[],2.8044072100892663,None,54.639586900011636,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,421,479,1000,1000,noise,4.831822967038202,0,4,4,4,3.0721845100051723,2.0565628100303,-214.80156987683839,-454.4620641381958,-216.7349017528917,-438.35165436252527,-218.6759783983721,-422.1767076024736,-212.74091404328084,-471.6334615048021,0,"[16.50910004 16.68470004 16.79259998 16.92859997 16.05650003 16.53999998
 17.24230003 15.99529997 17.45310001 16.26860001 16.97449997 16.3439
 16.83470001 16.64789999 16.56429999 16.73880004 16.03919995 17.60780002
 15.67960001 17.32099999 17.22450001 15.40939999 16.46199997 16.95340005
 15.41529997 16.72810002 17.00319996 16.33380004 18.47559999 16.5503
 16.69949997 15.98170004 17.26709999 16.6947     16.57440001 16.94289997
 16.28139999 16.22960001 17.29779999 16.88210003]",18.47559999441728,0,nan,nan,-223.0,-393.0,3.064481510024052,[],2.0567587100085802,None,58.78899829997681,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,422,506,500,1000,noise,5.144713939768845,0,5,5,5,3.697787609999068,2.43160390999401,811.241462717779,303.10211885542543,804.1881355956028,318.38765451096964,797.2054490055963,333.52010236064535,818.1412744769269,288.14927222941236,0,"[16.88210003 16.73040004 16.43129997 17.87830004 15.69229999 17.23409997
 16.89240005 16.60699997 16.26449998 16.99810004 16.24769997 16.7412
 16.5649     17.17200002 16.3209     16.29120001 16.5037     16.55860001
 17.28520001 16.63529995 16.63480001 16.54109999 16.73750003 16.67659997
 16.07230003 16.94120001 16.65419998 16.94350003 16.58569998 17.25219999
 16.31139999 16.7951     16.06579998 16.49940002 16.7111     17.21700002
 16.69919997 16.6876     16.46449999 16.6796    ]",17.878300044685602,0,nan,nan,636.0,491.0,3.6871037100208923,[],2.431799710029736,None,62.138460399990436,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,423,518,1000,1000,noise,4.626187660473711,0,6,6,6,3.4711560099967755,2.353255709982477,130.5281759295941,175.9244896674312,131.94858192659592,192.3614313076089,133.40299529053905,209.19190628046084,129.03330670886976,158.6258594218473,0,"[16.6796     16.1977     17.29609998 16.27600001 16.98100002 16.2591
 17.37660001 15.99639998 17.05940004 16.06149995 17.61860005 16.70799998
 16.21999999 16.75960002 16.29239996 16.11760003 16.90370002 16.42159995
 17.52190001 16.4506     16.97120001 16.91529999 16.54750004 16.4817
 16.71329996 16.41750004 16.75389998 16.565      16.33710001 17.31550001
 16.50769997 16.49459999 16.65770001 17.03760005 16.59219997 16.36489999
 16.89740003 16.50699996 16.68700005 14.68009996]",17.618600046262145,0,nan,nan,77.0,17.0,3.4628906099824235,[],2.353345609968528,None,66.10462320002262,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,424,501,1000,500,no_noise,3.732047311573471,0,7,7,7,2.9895992100355215,2.056122909998521,581.0845212385582,67.43171765177753,588.2980465592618,72.26632568835407,595.1091867939331,76.83124947427072,574.159784474583,62.79065984413322,0,"[14.68009996 16.48809999 17.01160002 16.0836     16.68679999 16.63949998
 16.8708     16.6347     17.35370001 16.58940001 16.6183     16.32479997
 16.87620004 16.44469996 16.71910001 16.96790004 16.05159999 16.42629999
 16.87200001 16.49549999 16.45529998 16.6803     17.50290004 16.61970001
 16.65779995 16.26480004 17.26589998 16.54139999 16.5419     16.61350002
 16.44410001 17.13960001 16.6262     16.5954     16.13810001 16.56969998
 16.413      17.3602     16.66889997 16.6114    ]",17.502900038380176,0,nan,nan,317.0,27.0,2.9780973099987023,[],2.0564197100466117,None,69.85398920002626,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,425,507,1000,500,noise,1.9747827606685735,0,8,8,8,20.031783710001037,3.133999110024888,720.9641686453152,135.6897237932397,723.9920587473373,128.60694328044036,727.5130764771413,120.37064839469684,717.6576388387019,143.4242927802817,0,"[16.6114     16.05239999 17.3293     16.42649999 16.9095     16.58970001
 16.52419998 16.62429998 17.41930004 15.79789998 16.66780002 17.24640001
 16.46479999 16.67149999 16.343      17.28839998 16.71679999 16.4194
 16.47870004 17.15500001 16.57849998 16.6032     16.31009998 16.91860001
 16.16870001 16.198      16.91569999 17.3142     16.45150001 16.46690001
 17.04830001 16.71289996 16.55970002 16.30439999 16.96350001 16.40820003
 17.88120001 15.43189998 16.83599997 16.04420005]",17.881200008559972,0,nan,nan,828.0,226.0,20.024242310028058,[],3.1341547099873424,None,73.1200467000017,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
105,426,422,1000,500,no_noise,0.3608746784160157,0,9,9,9,3.9800150400260463,2.9634915399947204,-9.642715725608054,-369.9523122173227,-17.1412223636098,-372.7822619912097,-25.026735124156534,-375.75826856571865,-1.4221687620518226,-366.84986313728257,0,"[16.04420005 17.39869994 16.47510001 17.02650002 16.52900001 15.86629997
 16.81850001 16.57630003 17.39259996 16.64099999 16.802      15.84440004
 16.54759998 16.72409999 17.28650002 16.68419997 16.66200004 16.48789999
 16.65509999 17.39210001 15.47099999 17.73130003 16.0607     17.20989996
 16.4042     16.63130004 17.18769997 16.15380001 16.14010002 16.49279997
 16.61649998 17.37070002 16.6488     16.62710001 16.66090003 16.45929995
 16.86710003 16.01979998 17.57530001 16.31019998]",17.731300031300634,0,nan,nan,12.0,-297.0,3.967634140048176,[],2.963616840017494,None,93.43388409999898,None,../,cjh,105,noiseMot_exp1_noise,2021_Aug_06_1038,2021.2.1,
