prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
102,105,142,1000,500,no_noise,4.316388202299915,0,0,0,0,4.413788000005297,2.864806099969428,-701.669982500649,95.91903044247611,-698.6579964382922,103.1232383926273,-695.4029801134012,110.90873739566868,-705.0485486902352,87.83801914321234,0,"[16.41559997 16.88730001 17.37940003 16.443      16.26919996 17.19079999
 16.14340005 17.12639997 16.71300002 16.41899999 16.63540001 17.06079999
 16.37760003 16.86649997 16.01319999 16.9937     16.23850001 16.58569998
 16.80370001 16.8401     16.73650002 16.88499999 16.19250001 16.64419996
 16.72240003 17.05799997 16.30930003 16.61639998 16.95980004 16.29119995
 16.70550002 16.63690002 17.10170001 16.33709995 17.20240002 16.8707
 15.6324     17.50100002 16.66789997]",17.50100002391264,0,nan,nan,-480.0,-36.0,4.401895099959802,[],2.8649668999714777,None,26.037764000007883,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,106,199,500,500,no_noise,4.5825365417494055,0,1,1,1,2.9894413599395193,1.9399140599416569,-330.1043726626466,229.81186584663538,-329.03792388195143,237.97842792499355,-327.9137882806644,246.58673930251618,-331.17212926525815,221.63528883923323,0,"[16.66789997 16.19230001 16.89089998 16.85150003 16.89099998 16.214
 17.58099999 16.01259998 16.91539999 16.67860005 16.59409999 16.22589998
 17.36370003 16.8098     16.40660001 16.66049997 16.70390001 16.23369998
 16.5733     17.27700001 15.8167     17.02080003 16.58859994 16.43330004
 17.14730001 17.00469997 16.18410001 16.67139999 17.02319999 16.21780003
 17.05149998 16.65320003 16.72449999 16.66679996 16.82750002 15.98620001
 17.3601     16.473      16.527      16.74609998]",17.580999992787838,0,nan,nan,-243.0,128.0,2.9774514599703252,[],1.9400711599737406,None,30.703083899978083,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,107,144,1000,1000,noise,5.376264714296599,0,2,2,2,4.145687859971076,2.961918559973128,-178.55657928383047,314.0216604144283,-188.74618772535692,327.046288626153,-199.04122359455988,340.20567697676677,-168.39987449960776,301.0390905316027,0,"[16.74609998 16.61980001 16.66659996 16.85470005 16.49339998 16.57500002
 16.15499996 17.35070004 16.71599998 16.63710002 16.73879998 16.6567
 16.63829997 16.01130003 16.4657     17.31999998 16.56209998 16.99850004
 16.6422     16.7024     16.65449998 16.78030001 16.5884     16.6794
 16.64599997 16.97510004 16.06930001 15.893      16.83089999 16.95299998
 17.05040003 16.80079999 16.4584     16.2287     17.60909997 16.18140005
 16.70929999 16.542      16.46089996 16.41380001]",17.609099973924458,0,nan,nan,-20.0,22.0,4.136689159960952,[],2.962063059967477,None,33.95313029998215,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,108,150,500,500,noise,3.7797782469585166,0,3,3,3,3.273302559973672,1.8400601599714719,-653.4479113471854,346.861167840539,-646.9652609832578,351.66952729874805,-640.0463243310988,356.80149225513065,-660.0749329559062,341.9457242729883,0,"[16.41380001 16.77450002 16.90659998 16.31769998 16.4658     17.34220004
 16.53999998 16.47660002 16.32659999 17.1229     16.18809998 17.04040001
 16.31899999 17.51070004 15.95460001 17.10679999 16.01809997 17.06620003
 16.44759998 16.4741     17.13350002 16.18189999 16.72969997 17.1848
 17.02670002 16.36160002 16.80059999 16.5422     16.3058     16.81130001
 16.60420001 16.57949999 16.88389998 16.25260001 16.4891     17.00689999
 17.26669999 16.1214     16.51590003 17.09059998]",17.510700039565563,0,nan,nan,-510.0,390.0,3.2616177599993534,[],1.8402217599796131,None,38.35205499996664,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,109,147,1000,1000,no_noise,1.780165332380081,0,4,4,4,3.7984463599859737,2.832283660012763,-617.4313026593242,45.030584095006695,-613.8909720203237,28.36886169815359,-610.2859191474347,11.402539532545706,-620.8460755191252,61.1013987278385,0,"[17.09059998 16.11829997 17.33110001 15.99630003 18.11959996 15.65090002
 16.21789997 16.7635     17.0468     16.78950002 16.86730003 16.70069998
 16.57360001 16.49209997 16.33910002 17.032      16.79620001 16.46219997
 16.15849999 17.07310003 16.42409997 16.83350001 16.83580002 16.351
 17.27989997 16.7719     16.72010001 16.26579999 16.59499999 16.82340004
 17.32769998 16.34530001 16.47799998 16.08099998 16.58380002 16.52619999
 17.3368     17.02520001 16.43239998 16.39300003]",18.119599961210042,0,nan,nan,-554.0,169.0,3.786670060013421,[],2.8160610600025393,None,41.90168939996511,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,110,197,1000,1000,noise,0.1177535531367111,0,5,5,5,4.633353559940588,3.5000083599588834,-745.053891257537,251.29020442429297,-761.8355687118823,249.30491785519945,-778.1430528571578,247.37572875372868,-729.1210943521326,253.17506770988805,0,"[16.39300003 16.45230001 15.8158     17.26180001 16.5496     16.27910003
 17.02939998 16.94900001 16.52859995 16.52920002 16.69900003 15.99609997
 17.64440001 16.61400002 16.52979996 16.48019999 16.6498     16.8022
 16.6112     16.95810002 16.18209999 16.75200003 17.12739997 15.58040001
 16.94479998 16.59190003 16.5267     16.99899998 16.8475     16.40710002
 17.16379996 16.66130003 16.05089998 17.38879998 16.52230002 16.51300001
 16.38729998 16.92050003 16.0684     16.84489998]",17.64440000988543,0,nan,nan,-337.0,214.0,4.621670959983021,[],3.4833032599417493,None,45.968115800002124,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,111,166,1000,500,noise,4.566537942360666,0,6,6,6,3.9750876598991454,2.758743059937842,-339.2074031335707,-207.71500021953636,-337.99526266588566,-199.46320322380038,-336.7698822273679,-191.12127347987774,-340.4158739071895,-215.9418153164917,0,"[16.84489998 16.56270004 16.91939996 16.27329999 16.74000005 16.57809998
 17.22719998 16.62290003 16.51669998 16.40780002 16.71940001 16.54599997
 16.50720002 17.29629998 16.16860001 17.0696     16.18879999 17.11469999
 16.42360003 16.63249999 17.45679998 16.435      16.45520004 16.2064
 16.83819998 16.7031     16.63179998 16.8097     17.3072     15.98850003
 16.34639996 16.47150004 16.68629999 17.18650002 16.72349998 16.3127
 16.8407     16.6723     16.64749999 16.56900003]",17.456799978390336,0,nan,nan,-304.0,-307.0,3.9657003598986194,[],2.7589226599084213,None,50.8672496000072,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,112,191,500,1000,no_noise,0.7935848577775584,0,7,7,7,4.439516660000663,2.9073182599968277,802.3591895991282,-300.64703719782375,790.6675619637584,-312.5316808731608,779.0709596925365,-324.3197304190715,813.9556516104255,-288.8591302273763,0,"[16.56900003 16.44500002 16.79779997 16.94170001 16.67370001 17.09959999
 15.65239998 17.23570004 16.48009999 16.4355     16.9087     16.61200001
 16.74300001 17.0548     16.87369996 15.92000003 16.35799999 16.67390001
 16.99709997 16.36210002 16.85919997 16.60169999 16.87540003 17.0466
 16.4736     16.35759999 17.02010003 16.23989997 16.68579999 16.78260003
 16.87270001 16.31429995 16.64770005 16.70519996 16.73950005 17.2225
 16.53729996 16.67040004 16.5418     17.13249995]",17.23570004105568,0,nan,nan,799.0,-139.0,4.427609660022426,[],2.9074944599997252,None,55.116880399989896,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,113,137,500,1000,no_noise,5.997904145354104,0,8,8,8,3.956264859996736,2.623204560019076,-754.9690966755015,-311.691876644593,-770.9731106226183,-306.99820465679534,-786.9289535492102,-302.31866031037623,-739.0033700290962,-316.37431969748513,0,"[17.13249995 16.4656     16.54699998 16.36810001 16.70829998 17.13990001
 16.8104     16.47259999 16.7946     16.46240003 16.63009997 16.37550001
 17.12600002 15.96399996 16.9017     16.67069999 16.56260004 16.63209999
 16.59170003 16.8559     17.06419996 16.59240003 16.9469     16.03529998
 16.7944     16.68930001 16.58940001 16.54479996 17.02600002 16.80440002
 16.84719999 16.06940001 16.59770001 16.87269995 16.4347     16.67750004
 16.84200001 16.64529997 16.65609999 17.08260004]",17.139900010079145,0,nan,nan,-602.0,-248.0,3.9449291600030847,[],2.6233694599941373,None,59.83259020000696,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
102,114,117,1000,1000,no_noise,0.7899089718164394,0,9,9,9,3.372505859937519,2.072476959961932,938.9846113567221,-307.3780744610912,927.7990595199695,-318.6649960075136,915.7664927935792,-330.8066085649399,950.9675524207639,-295.2865373014449,0,"[17.08260004 16.15129999 16.68880001 16.91760001 16.66249998 16.39379998
 17.3069     16.2818     16.83850004 16.41139999 16.64579997 16.90250001
 16.95940003 16.36329998 16.85249998 16.66650001 17.09730003 16.37869998
 16.49529999 16.42370003 16.72449999 16.94599999 16.8405     16.64809999
 16.00529999 16.65440004 16.55960002 17.48909999 16.5495     16.46829996
 16.34020003 16.84639999 16.37929998 17.26730005 16.72799996 16.25700004
 17.11339998 15.90870001 16.98449999 16.50520001]",17.48909999150783,0,nan,nan,908.0,-255.0,3.3601134599302895,[],2.0726306599681266,None,64.06549599999562,None,../,cjh,102,noiseMot_exp1_noise,2021_Aug_06_0959,2021.2.1,
