prot_id,trial_id,trajectory_id,first_speed,final_speed,noise_present,direction,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,worstLastFramesDur,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
104,335,335,1000,1000,no_noise,4.3292404057600615,0,22,22,22,3.521379500045441,2.254743200028315,-849.2204526232779,-192.83802733921934,-843.3946765390039,-178.38445323148136,-836.8809179093304,-162.22401525515005,-855.408482199557,-208.19034139451855,0,"[16.56409999 16.66570001 16.60269999 16.53540001 16.6717     16.6186
 17.1462     15.92560002 17.14949997 16.64500003 16.73989999 16.60460001
 16.86589996 16.68380003 16.24259999 16.89119998 17.14780001 16.5347
 16.56030002 16.72959997 15.93160001 16.3817     16.73930004 17.61289994
 16.27390005 16.5961     16.57109999 16.99510001 16.64779999 16.60709997
 16.65440004 16.3824     16.6649     16.77519997 16.80839999 16.15330001
 17.55530003 15.6401     16.57599997 17.41979999]",17.612899944651872,0,nan,nan,-835.0,-208.0,3.5097859000670724,[],2.2548703000647947,None,122.13896180002484,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,336,398,500,500,no_noise,5.761884808555652,0,23,23,23,2.842939650057815,1.8097947500646114,515.5992504751739,81.62189580614827,508.12877830222607,85.91211293616558,500.9073146200129,90.05932699117797,522.9065641828162,77.42537894387262,0,"[17.41979999 16.90000005 16.26949996 16.28470002 17.16230001 16.85050002
 16.56969998 16.69030002 16.6032     16.97220001 16.3126     16.76969999
 16.49409998 16.8328     16.63610002 16.64819999 16.88940002 15.83829999
 16.55419997 16.924      17.50940003 16.56119997 16.24930004 16.98169997
 15.962      17.40230003 16.40709996 16.91170002 16.57889999 16.27080003
 16.55329997 16.86770003 17.03719998 16.56919997 15.80660004 16.87769999
 16.47829998 17.21880003 16.84529998 16.51719998]",17.509400029666722,0,nan,nan,359.0,87.0,2.830971550079994,[],1.8101659500971437,None,125.97173240000848,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,337,383,500,1000,no_noise,5.856429204400661,0,24,24,24,4.403764250047971,3.304092950071208,-675.0111780512157,-498.3429260035075,-689.9072709752543,-491.5696629353282,-704.3625902581292,-484.99681992631116,-660.0674756995578,-505.1378371091577,0,"[16.51719998 16.6575     17.27860002 15.9007     16.17029996 16.75720001
 16.59750001 16.6882     17.33860001 16.12369996 17.42130006 16.51589997
 16.48799999 16.06180001 17.42280001 16.31699997 17.2839     16.28169999
 16.48350002 16.25779999 17.00380002 17.06380001 15.83459997 16.79630001
 17.46579999 15.72890003 17.33449998 16.49399998 16.91200002 16.55539998
 16.5426     16.59660001 17.41289999 16.83550002 16.11199998 17.18680002
 15.91229998 16.36569999 16.43230004 16.78770001]",17.465799988713115,0,nan,nan,-538.0,-390.0,4.392448950035032,[],3.30422955006361,None,129.1211617999943,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,338,338,1000,1000,noise,6.265078519953505,0,25,25,25,3.26093915005913,2.2778301500948146,53.16711700847155,-126.07896795956786,37.143044185776276,-125.78879176980212,20.13363285609111,-125.48077231529639,70.2471167788772,-126.3882656836494,0,"[16.78770001 15.6636     16.89249999 16.49620006 16.54119999 16.91760001
 16.49069996 16.24550001 16.57690003 16.70709997 17.63690001 16.63079998
 17.15780003 15.68760001 16.69749996 16.65830001 17.6666     15.8701
 17.04349997 16.52790001 16.8254     16.69449999 16.2362     16.02780004
 16.67739998 16.88010001 17.05209998 16.51640004 16.72449999 16.7335
 16.52020001 16.58549998 17.14820002 16.50119998 16.90729999 16.34710003
 17.01389998 16.05979999 17.0473     16.07170003]",17.6666000043042,0,nan,nan,102.0,-117.0,3.252400050056167,[],2.278023550112266,None,133.83737580000889,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,339,322,1000,500,noise,1.157428649857648,0,26,26,26,3.8731816500076093,2.773893850040622,902.6023761125601,-109.16094819917043,899.2881863232561,-116.71653530912614,895.9689150923234,-124.28370693213364,905.9495451068786,-101.53017612029443,0,"[16.07170003 16.90089999 16.62279997 16.66170004 16.49349998 16.9632
 16.73020003 16.49489999 16.49000001 17.23559998 15.34849999 17.78950001
 15.51669999 17.48440001 16.44380001 16.5501     16.6183     17.0852
 16.46449999 16.73879998 16.53870003 16.51439996 16.83810004 16.51039999
 16.20219997 16.89760003 16.50269999 17.1006     16.91609999 16.58210001
 16.77689998 16.55880001 16.64789999 16.46930003 16.67039999 17.08760002
 16.4119     16.62820001 16.53969998 17.18680002]",17.78950000880286,0,nan,nan,885.0,-27.0,3.8623132500215434,[],2.77407545002643,None,137.4036476999754,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,340,373,500,500,noise,2.9022401340194715,0,27,27,27,2.7693793500075117,1.6867892500013113,-154.63175505738087,261.43340090446,-146.622194758982,259.47882345373625,-138.61049719088908,257.5237244439014,-162.7520654305452,263.4150047574752,0,"[17.18680002 17.57050003 16.344      16.66369999 16.50919998 16.62409998
 17.08220004 16.51679998 16.37129998 16.62060001 16.68860001 16.80699998
 16.71990001 16.5574     16.47000003 17.01199997 16.64440002 17.04070001
 16.32659999 16.41699998 17.03000005 16.7252     16.2369     16.86199999
 16.77459996 16.50650002 16.51550003 16.6183     16.33309998 16.67729998
 17.46830001 16.23180002 17.13629998 16.44710003 16.66979998 17.01730001
 16.4894     16.47849998 16.73480001 16.73669997]",17.57050002925098,0,nan,nan,-219.0,209.0,2.7606436500209384,[],1.6869691500323825,None,141.5868265000172,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,341,354,1000,1000,noise,0.814066739318708,0,28,28,28,2.6454016500501893,1.6790945500251837,474.73969443461516,-274.0547727743385,462.7109746459437,-286.79374151416374,451.21432899313197,-298.96921921728114,486.2287880900708,-261.88729298454297,0,"[16.73669997 16.53319999 16.6573     16.8402     16.1757     16.94870001
 17.031      15.90379997 17.29770005 16.20099996 17.17320003 16.43189997
 16.61440002 16.81139995 16.70410001 16.6032     16.7875     16.93039999
 16.57170005 15.66049998 16.72989997 17.07460004 16.49780001 16.6414
 16.86999999 16.27169998 16.87240001 16.68170001 16.14929998 17.53990003
 17.11069996 15.89020004 16.82249998 16.61280001 16.25449996 16.48300001
 16.74039999 17.46170002 16.741      16.47109998]",17.539900029078126,0,nan,nan,441.0,-307.0,2.633717050019186,[],1.6792784500285052,None,144.6358827999793,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,342,400,500,1000,noise,3.2955563623391155,0,29,29,29,4.2448197500780225,3.2450723500805907,510.1225638257703,-277.019985331109,526.5444833044379,-274.4714361713338,542.8116552367482,-271.9469025798822,492.73253322584986,-279.71877751136935,0,"[16.47109998 15.85150004 17.77380001 16.5962     16.07009995 16.31720003
 16.92119997 16.7951     16.86680003 16.7864     16.56449999 16.53369999
 16.65449998 17.1075     16.65280003 16.30169997 16.50930004 17.06559997
 16.30090002 16.93049999 16.4274     16.79020002 16.67859999 16.52489998
 16.65599999 17.11310004 16.4656     16.43169997 16.90510003 16.43239998
 16.65840001 16.66949998 17.06789999 16.3897     16.53370005 16.39589999
 16.46839996 16.62100002 17.56180002 16.29989996]",17.773800005670637,0,nan,nan,328.0,-259.0,4.235256350133568,[],3.24521895009093,None,147.58579919999465,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,343,404,500,1000,noise,2.9974269820423345,0,30,30,30,4.965153900033329,3.4484296000446193,92.62624723954708,1.4671332901006666,109.14726358869407,-0.9312691196399561,124.61521871902683,-3.1767956704483966,75.32312946433248,3.9790755635700106,0,"[16.29989996 16.66249998 16.9476     16.69169997 16.50950004 16.84589998
 16.47939999 16.34209999 16.93560003 16.66810003 16.75899996 16.51440002
 16.70689997 17.06139999 16.46220003 16.7181     16.5882     16.41789998
 16.71270002 16.61689999 16.20499999 16.65270003 16.81200002 16.74589998
 17.42829999 16.49290003 16.63279999 16.57619997 16.43090002 16.6574
 16.66859997 16.97639999 16.57460001 16.6575     16.51300001 17.154
 15.65690001 16.7028     17.429      16.50899998]",17.428999999538064,0,nan,nan,-8.0,13.0,4.953692400071304,[],3.448597700044047,None,152.13508580002235,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,344,316,500,1000,noise,0.9921651438892719,0,31,31,31,4.533977849991061,2.967400350025855,831.8417391141668,-33.3746203159356,822.6409465420248,-47.46004261839805,813.524099815951,-61.4169528733238,840.946773271069,-19.435793831940963,0,"[17.429      16.50899998 16.43839997 16.89570001 16.28769998 16.72370004
 16.03919995 17.33580005 16.70849998 16.61429997 16.68240002 16.69279998
 15.91270004 16.7641     17.25519996 16.80510002 16.59040002 16.03319997
 16.98700001 17.07190002 16.61519997 16.3585     16.93110005 16.43389999
 17.10379997 16.2218     16.8632     16.43870003 16.40610001 16.76709997
 17.53459999 16.47800003 16.71519998 16.59780002 16.43169997 16.67340001
 16.6717     16.60570002 16.84719999 16.67480002]",17.53459998872131,0,nan,nan,853.0,15.0,4.521232650033198,[],2.9675800499971956,None,157.4007945000194,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,345,384,500,500,no_noise,0.06127185288146907,0,32,32,32,3.86317795002833,3.1130028500338085,-588.0151471825166,-101.78022570236853,-596.4044248314793,-102.29489651542387,-605.0486232087627,-102.82520636964571,-579.7585700422443,-101.27369588566096,0,"[16.67480002 16.63219999 16.48250001 17.1763     16.59069996 15.8847
 17.2917     16.40050003 16.67749998 16.67020004 16.82359999 16.71729999
 16.6723     16.48200001 16.72359998 16.99909999 16.50980004 16.67759998
 16.07760001 17.18719996 16.15000004 16.72649995 16.38020005 17.04399998
 16.54779998 16.62870002 17.19430002 16.0071     17.26659999 16.42459998
 16.68360003 16.60670002 16.35939995 16.63110004 16.4512     16.80799999
 17.29460002 16.81929996 16.5119     16.68080001]",17.29460002388805,0,nan,nan,-418.0,-75.0,3.8506019500200637,[],3.1131897500599734,None,162.2328426000313,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,346,363,1000,1000,noise,2.8468346645592764,0,33,33,33,3.728936650091782,2.094775350065902,771.0553757526241,242.6825512145606,787.873366412546,237.57657759368814,803.2806399323017,232.89890035196447,755.2684151836183,247.47550215912185,0,"[16.68080001 17.17970002 16.4126     17.41059998 16.41600003 16.46449999
 16.78319997 16.68549998 16.20070002 16.24810003 17.61499996 16.35670004
 17.0087     15.6784     17.06099999 16.27699996 16.68350003 16.9319
 16.87669999 16.87270001 16.4432     17.07559999 16.46720001 16.57029998
 16.59710001 16.70189999 17.05900003 16.52479998 16.49339998 16.77820005
 15.94799996 16.52180002 17.42440002 16.72219997 16.4816     16.65519999
 16.09420002 17.536      16.53640001 16.66969998]",17.614999960642308,0,nan,nan,940.0,107.0,3.7176160500966944,[],2.0949136500712484,None,166.39948680001544,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,347,401,500,500,no_noise,0.6386457293809498,0,34,34,34,4.105474000039976,3.1398334000841714,-829.6558366826786,-100.91965751255024,-836.4152427793878,-105.93811730758728,-842.9720762739441,-110.80617891010039,-823.0448874814758,-96.0114181940959,0,"[16.66969998 16.39040001 16.45599998 16.87190001 16.5652     17.12460001
 16.3363     16.4658     16.7482     17.2229     15.63380001 17.04010001
 16.5422     17.22599997 16.17030002 16.65310003 16.9784     16.52029995
 16.46150002 16.60279999 16.71190001 17.05069997 17.17150002 15.84469998
 16.76940004 16.62029995 16.1144     17.35180005 16.72749995 16.53180004
 16.55830001 16.58199995 17.05920004 16.79329999 16.15669997 16.97360002
 16.36940002 16.70639997 16.61620004 17.14469999]",17.351800051983446,0,nan,nan,-779.0,-38.0,4.09294070006581,[],3.1400205000536516,None,170.44958289997885,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,348,391,500,500,no_noise,6.207217189934004,0,35,35,35,2.896272500103805,2.0132042000768706,653.7517215256012,-194.18500653877672,645.5702866005865,-193.56227991941807,637.244718590481,-192.92858266842345,661.9887955302029,-194.81196810423626,0,"[17.14469999 16.99490001 16.68589999 16.01389999 16.81260002 17.12639997
 15.59279999 16.70870004 16.61659998 16.85030002 17.18019997 15.86069999
 17.48610003 16.6107     17.21849997 15.90320002 17.04329997 16.46870002
 16.69359999 16.50110004 17.08159997 16.4047     16.3748     16.60430001
 17.26529998 16.76890004 16.66029997 16.17200003 16.879      16.59299998
 17.08170003 16.01609995 17.34880003 16.23429998 16.75810001 16.97370003
 16.70189999 16.40309999 16.52190002 16.68829995]",17.48610002687201,0,nan,nan,445.0,-107.0,2.883785300073214,[],2.013528300100006,None,174.84850130003178,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,349,319,1000,1000,noise,5.805213821977267,0,36,36,36,2.6355743500753306,1.9186669500195421,-655.0544776878311,198.45207610484246,-669.7675636305572,206.07397320112543,-684.8125577876207,213.86781045088392,-640.4616174282918,190.89246014992898,0,"[16.52190002 16.68829995 16.46030002 17.60669996 16.367      16.9175
 16.3895     16.66170004 16.76879998 16.8178     16.43199997 16.75200003
 16.61669998 16.98800002 16.57669997 16.34910004 16.21709997 16.50339999
 16.98310004 17.13329996 16.85070002 16.51460002 16.5885     16.59349998
 17.07090001 16.20119996 16.96050004 16.39449998 16.65589999 17.50020002
 15.35569999 17.38959999 15.67749999 16.61620004 16.83809998 17.06779998
 17.15199999 16.56940003 16.45419997 16.6182    ]",17.606699955649674,0,nan,nan,-400.0,135.0,2.6267762500210665,[],1.9188173500588164,None,178.04732850001892,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,350,340,1000,1000,no_noise,1.5998862655476105,0,37,37,37,3.353914550098125,2.2381018500891514,-198.69789195518936,-258.63017111432686,-198.20806320557008,-275.46384607039073,-197.7387108847648,-291.5938188709904,-199.17785769715906,-242.13545271193908,0,"[16.6182     16.07019996 17.39630004 16.39889996 16.88210003 16.67849999
 16.03689999 17.43370004 17.00649998 16.2524     16.4347     16.20339998
 17.22480002 16.50859998 16.7103     18.01870001 14.70609999 16.80490002
 17.02700002 16.6261     17.0313     16.32900001 16.85849996 16.75140002
 16.56000002 16.6948     16.25409996 16.43720001 16.6724     17.2766
 16.48430002 16.2212     17.39429997 16.53790002 16.78589999 16.43860003
 16.27889997 16.79989998 16.5267     17.20120001]",18.018700007814914,0,nan,nan,-186.0,-309.0,3.3433959500980563,[],2.238288450113032,None,180.98010350001277,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,351,387,500,1000,no_noise,4.03837234516068,0,38,38,38,4.022303300152998,2.7727394001558423,-843.4642136754602,-216.90832052082243,-833.1180223691458,-203.9563610721785,-822.723211347499,-190.94353665760218,-853.9276164839822,-230.00701209325584,0,"[17.20120001 17.1535     17.08140003 15.75580001 17.04829995 16.34990005
 16.72089996 16.62900002 16.62569999 16.5652     17.18640001 16.6034
 17.27169997 16.53280004 15.70449997 16.75830001 16.67759998 16.64270001
 16.68669999 16.92299999 16.62140002 16.66339999 16.88930002 16.6416
 16.27149998 16.64580003 16.67829999 16.66269999 16.69710001 16.67089999
 16.65499998 16.62880002 18.67309998 14.46130004 16.85619995 16.6115
 16.67460002 16.58160001 16.74519997 17.08430005]",18.673099984880537,0,nan,nan,-713.0,-196.0,4.010947900125757,[],2.772865100123454,None,184.64634189999197,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,352,407,1000,1000,noise,2.4862659042574062,0,39,39,39,3.391324450087268,2.591248050041031,-81.88313343225202,291.47586362524453,-68.62091296498461,281.2819402414786,-55.391040746093715,271.1128811378958,-95.06939895576255,301.61140471328656,0,"[17.08430005 16.51049999 16.6336     16.65430004 16.69209998 16.65589999
 16.69780002 16.69020002 16.64349996 16.7263     16.49870002 16.7563
 16.6417     16.57530002 16.76139998 16.64340001 16.73179999 16.62810001
 16.68319997 16.64370002 16.66670002 16.64479997 16.69280004 16.63249999
 16.6576     16.75730001 16.76530001 16.47589996 16.65990002 17.37949997
 16.35290001 16.31829998 16.63750003 16.60079998 16.79130003 16.55080001
 16.68279996 16.71719999 16.6346     17.337     ]",17.379499971866608,0,nan,nan,-146.0,293.0,3.378936550056096,[],2.591430750093423,None,188.97919980000006,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,353,347,1000,500,noise,1.121813616634273,0,40,40,40,2.9318818001192994,1.764480100129731,690.7420784147564,-41.206201105367825,687.131482767056,-48.70015719030303,683.5087988555453,-56.219203018587415,694.3291702784661,-33.76102819701658,0,"[17.337      16.68220002 16.65169996 16.6946     16.81       16.72100002
 16.41530002 16.7407     16.82679995 16.54520002 16.46279998 16.85780002
 16.75730001 16.44719997 17.2309     16.00470004 16.71469997 17.20980002
 16.14289999 16.91210002 16.42100001 16.87419997 16.48210001 16.76939998
 16.91350003 16.6876     16.18649997 16.70040004 16.75559999 16.58499998
 16.97310002 16.4356     16.72329998 16.62329998 16.86130004 16.46079996
 16.69750002 16.63279999 16.53180004 16.90439996]",17.336999997496605,0,nan,nan,959.0,19.0,2.9195851001422852,[],1.764665000140667,None,192.69612909998978,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,354,324,500,1000,no_noise,3.1620107577543592,0,41,41,41,3.856852200056892,2.7732755000470206,295.6574745389934,-9.71614864323385,311.95427690770543,-9.383352586189405,328.55291631821837,-9.04439273240075,278.94905799427954,-10.057350249520274,0,"[16.90439996 16.70090004 16.57709997 16.78860001 16.22009999 16.64360001
 16.94130001 16.85769996 16.21520001 16.97900001 16.4355     17.11650001
 16.57819998 16.60989999 16.65280003 16.60520001 16.65789995 16.52340003
 16.54899999 16.59720001 16.74200001 16.79590001 17.01979997 16.71500003
 16.49379998 16.67889999 16.40299999 16.71410003 16.60159999 16.97529998
 16.93740004 16.16529998 16.78940002 16.32609998 16.71930001 17.05009997
 16.68260002 16.35240001 16.65369997 16.81930001]",17.116500006522983,0,nan,nan,100.0,-3.0,3.8438350000651553,[],2.773430300061591,None,195.94455710001057,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,355,334,500,500,noise,0.6355585553020433,0,42,42,42,3.2387718001264147,2.2720408001332544,545.3022656655629,172.54081727720586,538.7774719610527,167.72771843578596,532.0784117637857,162.78606965204273,552.1152368457961,177.56649397738116,0,"[16.81930001 17.1306     16.23080001 16.86019998 16.66530001 16.60450001
 16.69720002 16.54529996 16.07780001 17.34329999 16.17660001 17.25450001
 16.96049998 16.3974     16.16180001 16.41849999 17.65200001 16.35709999
 16.47149998 17.22900005 16.41449996 16.60690003 16.6414     17.19400001
 15.83059999 16.62029995 16.53610001 17.34020002 16.38809999 16.7337
 16.86089998 16.5724     16.36530005 16.55899995 17.0234     17.02040003
 16.65100001 16.22689998 16.9239     16.03330002]",17.65200000954792,0,nan,nan,585.0,180.0,3.227645100094378,[],2.272198700113222,None,200.09412030002568,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,356,402,1000,500,noise,3.7510003442433573,0,43,43,43,4.440235200105235,3.2572345000808127,-148.2557582917396,-404.15175418973604,-141.48373007795036,-399.42462399082353,-134.61391841099794,-394.6292372667153,-154.85288321892077,-408.75679532139816,0,"[16.03330002 16.48619998 16.63670002 16.64449996 16.62770001 16.45650005
 17.13879994 16.47560002 16.63500001 15.98720002 17.31959998 16.52010001
 17.02249999 16.34169999 16.97160001 16.25660004 16.94279996 16.41829999
 16.75710001 16.47670002 17.0315     16.59770001 16.53369999 16.33050002
 16.93889999 16.59929997 16.7869     16.44159999 16.61570003 16.6649
 16.83189999 16.62329998 16.61779999 16.67690004 16.01839997 17.53970003
 16.78120001 16.51239995 15.89820004 16.67659997]",17.539700027555227,0,nan,nan,-40.0,-397.0,4.432299800100736,[],3.2575870000873692,None,203.64386030001333,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,357,370,1000,1000,no_noise,2.0149351279415533,0,44,44,44,3.945010250143241,2.812700150127057,-785.45119034928,-343.46238016502156,-778.4298260158682,-358.2179030308475,-770.9059504625262,-374.0294622229373,-792.6057126501399,-328.4270234463788,0,"[16.67659997 16.66789997 16.38490002 15.9687     17.32779999 16.94160001
 16.63009997 16.37760003 16.9705     16.1684     16.90320001 16.63749997
 16.82950003 16.44719997 16.81160001 16.66239998 16.9929     16.59160003
 15.93329996 16.71920001 17.23390003 16.43879997 16.39050001 17.18760002
 16.5652     16.65840001 15.96709999 17.70209998 16.5265     16.63150004
 16.63569995 16.48520003 16.42629999 16.11799997 17.18090003 16.14809997
 17.72140001 16.34090004 16.64439996 16.9702    ]",17.72140001412481,0,nan,nan,-729.0,-241.0,3.9329141501220874,[],2.812880950164981,None,208.4108015000238,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,358,377,1000,500,no_noise,0.3923967082350841,0,45,45,45,2.6935172001249157,1.6938916001236066,-586.3301791537887,419.00275754411325,-594.2106570299915,415.74134805965645,-601.5524457419933,412.70288012479836,-578.6545047873205,422.1794071802979,0,"[16.9702     16.26509998 17.01830002 17.11250003 16.5959     17.05639996
 16.5345     16.3593     16.91400004 16.5881     16.47759997 16.74440003
 16.93659998 16.50010003 16.61579998 16.32659999 16.58130001 16.65240002
 17.39459997 16.24840003 16.7033     16.6269     16.6422     16.63499995
 16.83490002 16.68080001 16.27090003 17.43109996 16.29320002 17.22879999
 15.69169998 16.60040003 16.66369999 17.20469998 16.8552     16.41720004
 15.9312     17.08359999 16.62299997 16.88250003]",17.43109995732084,0,nan,nan,-498.0,364.0,2.680267400108278,[],1.694024300086312,None,212.6764325000113,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,359,331,1000,500,noise,0.3149756778069777,0,46,46,46,3.345892600074876,2.045985700096935,-806.5413402069621,335.30783878330953,-814.1265685982017,332.8364004074569,-822.0836564091993,330.24380185118395,-798.3185027261693,337.98702457182196,0,"[16.88250003 16.69869997 16.795      16.5267     16.7561     16.59990003
 17.11749996 15.56290005 17.65639998 16.56159997 16.58500003 15.85629996
 16.69170003 17.5278     16.3432     17.02089998 16.22020005 16.44809998
 17.49090001 16.63259999 16.3441     16.62060001 16.73029998 16.63620002
 16.67390001 16.01159998 16.57159999 16.72180003 16.61369996 17.15620002
 16.9014     16.6801     16.59830002 16.54929999 16.527      16.73989999
 16.8788     15.97509999 17.2381     16.54680003]",17.65639998484403,0,nan,nan,-763.0,345.0,3.335195300052874,[],2.046184200095013,None,215.67625020002015,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,360,375,1000,500,no_noise,3.258469614510063,0,47,47,47,3.042344900080934,2.107610600127373,654.8269376658781,38.94241045930638,663.0801943620351,39.911442441148985,671.7735777363448,40.93215060887721,646.7953085755224,37.99940023420624,0,"[16.54680003 16.5189     16.92850003 16.45439997 16.18070004 16.64849999
 17.28799997 16.50080003 16.80789998 17.07549999 16.53760002 16.6113
 16.47009997 16.71160001 17.03360002 16.3204     16.7028     16.50939998
 16.53770002 16.114      16.78780001 16.82739996 17.37420005 15.9924
 16.88249997 17.12119998 16.52320003 16.66149998 16.5953     16.63570001
 16.4654     16.63189998 16.89990005 16.98699995 16.54510002 16.06970001
 17.51430001 16.62099996 16.13550005 16.0766    ]",17.51430000877008,0,nan,nan,259.0,-12.0,3.0313419001176953,[],2.1077729000826366,None,219.34245370002463,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,361,368,1000,500,no_noise,3.6651047156942234,0,48,48,48,3.8182809000718407,2.6507378001115285,-84.59352592824577,-143.26105672929214,-77.38333030667991,-139.09908193287902,-70.13147678836218,-134.9130607547236,-91.83286475855148,-147.43985399580563,0,"[16.13550005 16.0766     16.73619996 16.38290001 17.05210004 16.72779996
 16.36880002 16.73789998 16.85950003 16.86440001 15.89410001 16.69209998
 16.41540002 16.91379998 17.31119998 16.46420005 16.87509997 16.55890001
 16.60959999 16.5502     16.3365     17.34429999 16.45490003 16.27049997
 17.1462     16.52840001 16.10990003 16.44159999 17.77079998 16.51029999
 16.4662     17.06099999 16.5656     16.53680002 16.47570002 16.57370001
 16.75419998 16.65010001 16.7104     15.87860001]",17.770799982827157,0,nan,nan,-92.0,-139.0,3.804451600066386,[],2.6511219000676647,None,222.70841369999107,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,362,355,500,500,noise,3.735773314182149,0,49,49,49,3.1808927000965923,1.9979271001066081,-485.23761882494125,-517.3692503168587,-478.37210879571853,-512.7307226095337,-471.33138970967826,-507.97381883675047,-492.08970543155243,-521.998708790078,0,"[15.87860001 16.07169997 16.73010003 16.1602     16.65699994 17.49380003
 16.44909999 16.49990003 16.6494     16.8944     16.66109997 16.64039999
 16.61019999 16.65110001 16.65150002 16.70839998 16.91770001 15.79010003
 16.69599995 17.21360005 16.49859996 16.97380003 16.581      16.99829998
 16.40750002 16.63299999 16.75790001 16.52409998 16.7952     16.83899999
 16.48500003 16.66530001 16.29489998 16.55270002 16.72429999 16.89530001
 16.99599996 16.56870003 16.5353     16.89309999]",17.493800027295947,0,nan,nan,-292.0,-437.0,3.1671745001222007,[],1.9981089000939392,None,226.85812589997659,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
104,363,374,500,1000,no_noise,0.14545113034912047,0,50,50,50,2.8957340001361445,1.763117300113663,275.7623200719568,-15.478326129914619,259.96619737640833,-17.79223077176571,243.08347106873902,-20.265307204720138,292.5581735227903,-13.017975320238609,0,"[16.89309999 17.13770005 16.16349997 16.50700002 16.74970001 17.26549998
 16.13589999 16.68649999 16.86830004 16.82689996 15.7858     17.42440002
 17.08989998 16.52130001 16.49559999 16.94120001 15.98620001 16.66059997
 16.4501     16.74310002 16.39629999 16.5806     16.85160003 17.08670001
 16.83729998 16.6422     16.64029999 16.56349999 16.76800003 16.56309998
 16.66570001 16.73480001 16.85019996 16.23440004 16.74029999 16.82379999
 16.94659999 16.11989998 16.97130001 16.91940002]",17.424400022719055,0,nan,nan,123.0,-8.0,2.884901400131639,[],1.7632997001055628,None,230.3578772000037,None,../,cjh,104,noiseMot_exp1_noise,2021_Aug_06_1027,2021.2.1,
