practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,,finalStimFrameTimesFromRecordFrameIntervals,timingHiccupsInLastFramesOfStimuli,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
,,,,,,,,,,9.813715467997099,8.013881735998439,-549.0151844655769,-135.60649334526084,0,"[16.366932 16.558129 17.881053 15.673299 17.26429  16.232705 16.960599
 16.124583 16.710309 16.60282  17.267339 16.620153 16.417591 16.481152
 17.681338 15.799194 18.104656 15.212429 18.366738 14.560579 17.578236
 16.502843 16.194389 17.493683 15.887904 16.93113  16.440837 17.254442
 16.280528 16.756926 16.221445 16.328139 16.82916  17.017668 16.255905
 17.011551 16.825146 17.20824  15.668393 16.813221 16.601183 17.02241
 17.013987 15.840186 17.229947 16.507057 16.562477 16.313006 16.939343
 16.693622 16.449114 16.477243 18.067898 15.760042 17.592784 15.766134
 17.511782 16.464745 16.296327 15.776255 17.059771 16.592256 16.872014
 16.587855 16.931489 16.860991 16.363858 16.446265 17.326325 16.36036
 17.061623 16.201688 17.063202 15.810929 17.035593 16.43498  16.96411
 16.800434 16.870417 16.411226 16.863883 16.295143 17.800035 15.518388
 17.007527 16.477261 16.316758 16.947081 16.268749 17.140633 16.27824
 16.646634 17.338177 16.667601 17.275695 15.883973 17.686056 15.463421
 17.363885 16.119246 16.63736  16.971591 16.086145 16.402346 16.853512
 16.420571 17.172889 16.927184 16.811577 16.246083 17.945136 15.249348
 16.935874 16.181148 17.123886 16.318309 16.89073  16.392455 16.634981
 16.944279 16.413462 16.736924 18.747806 14.337904 17.504683 15.679408
 17.403631 16.478608 16.451884 16.788466 16.678251 17.504603 15.760285
 16.390954 18.382044 15.280042 17.491686 15.959711 16.663435 16.662946
 16.552709 16.576467 16.844202 16.216254 17.117173 16.748951 16.388126
 16.270419 17.860132 16.097027 16.487648 16.400193 16.78036  16.956393
 16.96931  16.602266 16.478326 16.613492 16.485388 16.64607  17.626296
 16.041279 16.965401 16.313895 16.452137 16.444997 16.914846 16.802418
 16.587301 16.765795 16.438736 16.941369 16.982362 16.774541 16.67091
 16.513336 16.496347 16.489265 16.821122 16.779417 16.398419 16.396702
 18.055703 15.568999 17.048617 15.869437 17.345378 16.291774 16.405316
 16.710377 16.62625  17.063611 16.846997 16.154787 16.6059   17.028569
 17.663744 16.126116 16.358486 16.528312 16.608891 16.420335 16.896398
 16.794856 16.70455  16.309075 16.807245 16.809    17.074133 16.42397
 17.277847 15.582901 17.23754  16.20473  16.838336 16.102889 17.05434
 16.692823 16.693277 16.614804 17.473309 16.550513 16.497598 16.091615
 17.619889 15.776158 16.813869 17.478553 15.334993 17.221955 16.334174
 17.233531 16.314335 17.431368 16.569971 16.699246 16.28912  16.248674
 16.730611 16.583593 16.537168 16.99533  16.378858 16.560361 17.182493
 16.584206 16.650655 16.465379 16.519325 16.766987 16.721629 16.810971
 17.347853 16.120534 16.706712 16.254122 16.881899 16.585964 17.088558
 15.983187 17.282723 16.113499 17.69214  16.139706 16.447959 16.667083
 16.715036 16.086468 17.544935 16.39722  16.714476 16.250718 16.769661
 16.365939 18.024979 16.023219 17.176244 16.012817 16.626299 16.501357
 16.695019 17.640703 15.717487 17.068869 16.274671 16.240099 17.153207
 16.909678 17.367206 15.719115 17.35209  16.359978 16.505905 16.142935
 17.128826 16.595282 16.400281 16.476296 17.150776 17.123654 16.137686
 16.367342 16.771579 17.310364 16.721405 16.879187 15.750769 16.62953
 16.477261 16.937639 16.673313 17.292908 16.58304  16.394389 17.58248
 16.008975 16.311764 17.352896 16.050473 17.316491 15.786582 17.14462
 16.144552 16.331876 17.805129 15.92368  16.634956 16.877931 16.221201
 17.286579 16.258894 16.72986  16.713996 16.783952 17.125736 16.054791
 16.532578 16.963245 16.435664 17.240869 16.168739 17.642064 15.868877
 16.604181 16.393784 16.763232 16.427812 17.170504 17.145837 16.273942
 17.136618 16.330589 16.422551 16.697079 16.576767 16.489134 16.425087
 16.534972 17.111162]",0,[225.0],[225.0],[],[],[],[9.806758130998787],[],8.013931925997895,None,16.712778682001954,None,,,,,,,
