prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,text_3.started,text_3.stopped,text.started,text.stopped,image.started,image.stopped,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,finalStimuliFrameTimes,timingHiccups,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
0,1,4,noise,86,mark,0,0,0,0,16.420340269999997,None,17.134941450000014,None,17.134941450000014,None,11.578737581600024,8.012153487600017,-549.2097924288579,-135.5181098928094,"[25.39235641 25.40916144 25.4257606  25.44229361 25.45913643 25.47566171
 25.49231941 25.50898268 25.52573736 25.54259914 25.55869971 25.57525671
 25.59166582 25.60896997 25.62551284 25.64205988 25.6583505  25.67564162
 25.69207882 25.70888961]",20,[315.0],[241.0],[],[],[],[11.569315405600008],[],8.012204154600028,None,17.731672757000013,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
0,2,2,no_noise,173,mark,0,1,1,1,,,29.592777653000013,None,29.592777653000013,None,10.980298638999983,8.01388645199998,210.52211997980734,332.9070491220959,"[40.8090606  40.82557792 40.84185733 40.85867721 40.87526827 40.89157525
 40.90827735 40.92506804 40.94222977 40.95869151 40.97544189 40.99211365
 41.00903884 41.02528752 41.04183779 41.05850858 41.07540137 41.09199861
 41.1086178  41.12522912]",20,[212.0],[348.0],[],[],[],[10.970820678000024],[],8.013943889999979,None,30.158155979000014,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
0,3,1,no_noise,42,mark,0,2,2,2,,,41.439531668,None,41.439531668,None,11.025841802000002,8.008934278000027,547.8738478085747,-200.30031504454658,"[52.69242024 52.7084785  52.72536843 52.74200716 52.758265   52.77503052
 52.79211004 52.80880375 52.8252782  52.84195227 52.85861375 52.87528552
 52.89199209 52.90862168 52.92553382 52.94188391 52.95867109 52.97526042
 52.99209973 53.00889603]",20,[74.0],[-306.0],[],[],[],[11.016205451000019],[],8.00898348100003,None,42.00203203700002,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
0,4,1,noise,104,mark,0,3,3,3,,,53.32528357700002,None,53.32528357700002,None,12.958187672000008,8.00775544000004,-193.56735425630984,-356.51722852316306,"[66.52544699 66.54201217 66.55883291 66.575321   66.59206045 66.60890005
 66.62541281 66.64204813 66.65871004 66.67527242 66.69213498 66.70866321
 66.72542245 66.7420268  66.75884959 66.77537989 66.79225403 66.80890156
 66.82562118 66.84229054]",20,[369.0],[405.0],[],[],[],[12.950517770000033],[],8.007808831000034,None,53.89434522799999,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
0,5,4,noise,107,mark,0,4,4,4,,,67.15885225899999,None,67.15885225899999,None,11.02802897600003,8.01161928700003,520.1295653692077,317.69312912016017,"[78.425383   78.4412794  78.45831004 78.47517093 78.49195189 78.50865648
 78.52493401 78.54217069 78.55884139 78.57502432 78.59204378 78.60873417
 78.62542244 78.64194858 78.65868548 78.6752847  78.69201985 78.7085978
 78.72539078 78.74179003]",20,[458.0],[320.0],[],[],[],[11.021023995000064],[],8.011672092000026,None,67.72580033900002,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
0,6,2,no_noise,119,mark,0,5,5,5,,,79.05797932800002,None,79.05797932800002,None,10.589303039999947,8.005541003999951,-408.2161593470249,186.4539219802765,"[89.87511465 89.89179357 89.90818044 89.92480984 89.94195677 89.95825471
 89.97528272 89.99177051 90.00859977 90.02526369 90.04193282 90.05855591
 90.07528724 90.09197984 90.10859183 90.12525369 90.1419834  90.15869029
 90.17569022 90.19217281]",20,[-490.0],[282.0],[],[],[],[10.579725236999934],[],8.005590993999931,None,79.62122180600002,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1558,2021.1.4,
