prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
0,1,4,noise,86,mark,0,0,0,0,11.435195193000254,8.002307214999746,-550.5124760305847,-134.9264811011023,0,"[16.702772   16.705658   16.335926   17.015125   16.094866   17.128836
 16.790617   16.378024   16.702916   16.546031   16.956599   16.808848
 16.563203   16.719579   16.64585    16.63001699 16.66702001 16.630019
 16.62943    16.507901   16.5657     16.677081   16.99829    16.089167
 17.21256    16.674179   16.58733399 16.78845    16.453295   16.828012
 16.722997   16.410048   16.908536   16.627484   16.65814299 16.78010001
 16.602883   16.678748   16.532513  ]",0,388.0,251.0,[],[],[],11.426764388001175,[],8.002362721999816,None,16.478663734000293,None,../,999,1,noiseMot_exp1_noise,2021_Jul_14_1453,2021.1.4,
,,,,,,,,,,9.902089850998891,8.003361217997735,209.8528464039842,331.59159046671476,1,"[16.532513   16.57088099 16.824841   16.829283   16.562168   15.993004
 17.367715   16.404393   16.918153   16.310035   17.06303001 16.57716399
 16.750219   15.792962   20.281619   13.702992   17.278654   16.011107
 16.962691   16.594528   16.636097   16.704498   16.686168   16.605525
 16.735201   16.546302   16.736089   16.632721   16.473264   16.755991
 16.823614   16.663824   16.606348   16.649302   16.847638   15.69833
 17.80468    15.919166   17.272506   16.535282  ]",1,199.0,350.0,[],[],[],9.894821346999379,[],8.003428837000683,None,28.78937906400097,None,,,,,,,
