prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,text_3.started,text_3.stopped,text.started,text.stopped,image.started,image.stopped,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,,finalStimuliFrameTimes,timingHiccups,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
0,1,4,noise,86,mark,0,0,0,0,14.163386005999655,None,14.353927443999964,None,14.353927443999964,None,10.15020403499966,8.001155994999408,-550.6942672217349,-134.8439185336296,0,"[22.58079679 22.59748582 22.61418668 22.63084369 22.64745239 22.66417
 22.68080266 22.69751757 22.71410974 22.73079515 22.74755443 22.76422498
 22.78087207 22.79753286 22.81416813 22.83080137 22.847517   22.86420593
 22.88081572 22.89751319]",20,[287.0],[237.0],[],[],[],[10.142364098999678],[],8.001222203999532,None,14.92422633399974,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1640,2021.1.4,
0,2,2,no_noise,173,mark,0,1,1,1,,,25.67022857699976,None,25.67022857699976,None,10.17426280780046,8.007548067800144,210.1246828330543,332.12588555378494,0,"[36.07946768 36.09611139 36.11281264 36.12946047 36.14607579 36.16278911
 36.17944336 36.19614831 36.21278543 36.22960628 36.2462779  36.26303809
 36.27961415 36.29654971 36.31293966 36.32959163 36.3462263  36.36314184
 36.38005497 36.39633727]",20,[168.0],[332.0],[],[],[],[10.164103507800064],[],8.007613080800184,None,26.23191638299977,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1640,2021.1.4,
