practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,,finalStimFrameTimesFromRecordFrameIntervals,motbox_path,participant,protocol,expName,date,psychopyVersion,
,,,,,,,,,,11.599432433402399,8.016191887403693,-548.6715138019862,-135.76257534335758,0,"[17.071824 16.316696 16.547877 16.414102 16.571719 17.091603 16.530226
 16.699265 16.447242 16.959591 16.49657  16.996472 16.176429 16.776875
 17.43248  16.022294 16.994254 16.534991 16.948942 16.187599 17.013584
 16.278618 16.763888 16.78651  16.2383   16.866176 17.499755 15.644703
 18.173926 15.634542 16.528186 16.56319  16.847855 16.478036 16.634064
 16.887166 16.484436 16.629796 16.561477 16.744302 16.567989 16.803813
 16.454658 17.136892 16.325864 16.560454 17.060877 16.678683 16.245288
 16.948828 16.695504 16.345625 16.619944 16.887108 16.551598 16.689317
 16.822529 16.602429 16.760473 16.871754 16.807683 16.244411 17.279587
 15.949207 16.903293 16.510183 16.454982 16.772943 17.33041  15.970233
 17.710182 16.005533 16.532225 16.636904 17.047998 16.162642 16.955026
 16.488105 16.876093 16.628619 16.780469 16.43462  18.034133 15.161938
 17.158505 16.03779  17.187656 16.340032 17.802758 15.499481 16.995136
 16.503853 16.583451 16.778663 17.575923 16.056176 16.224544 16.617298
 16.776901 16.598503 17.648224 15.610801 16.572995 17.075431 16.431179
 16.633737 16.606008 16.877345 16.351922 16.955431 16.392731 16.651958
 16.640779 16.716526 16.702413 16.793494 16.508148 16.868964 16.595588
 16.655004 16.522831 17.104313 16.711304 16.54922  16.562819 16.817034
 16.341021 16.724348 16.644591 16.915158 16.346232 17.201863 16.048669
 16.85457  16.686979 16.450853 16.703552 16.8171   16.722854 16.742593
 16.539523 16.739369 16.396215 16.781769 16.519792 17.051211 16.341107
 16.623788 16.616993 16.838961 16.468057 16.963271 16.458058 16.664164
 16.683189 17.063733 16.292779 17.047807 16.335557 16.628146 16.757209
 16.828667 16.747981 16.456774 16.793035 16.750761 16.877548 16.474427
 16.926001 16.661624 16.136039 16.725522 16.738284 16.781032 16.685628
 16.619456 16.468153 16.928474 16.685634 16.798132 16.923818 16.820195
 16.0208   16.598895 16.870361 16.711035 16.338042 16.89422  16.368613
 16.938289 17.512929 16.16832  15.993875 16.984178 16.392242 17.040533
 16.292999 17.181274 16.230599 17.098773 16.873029 16.202227 16.932616
 16.541813 16.42369  16.662903 16.517888 16.956552 16.49094  17.388092
 16.061442 16.90632  16.537204 16.628293 17.620067 15.889122 16.463856
 16.858512 16.712521 16.454414 16.677945 16.89095  16.650575 16.461595
 17.244914 16.054826 16.617981 16.513487 16.672474 16.588499 16.652391
 17.034705 16.264512 17.112485 16.588146 16.950287 16.106249 16.681543
 16.824866 16.902101 16.22842  16.922081 16.550436 16.812895 16.536238
 17.122848 16.635423 16.702151 16.092061 16.797929 16.485008 17.19524
 16.240812 16.569804 16.649689 16.912942 16.598785 16.570736 16.927429
 16.991225 16.43112  16.497997 16.418071 16.744047 16.523711 16.997132
 16.630729 16.706945 16.713857 16.73156  16.519073 16.717716 16.494776
 16.88805  16.265448 16.81212  16.519256 17.208304 16.511695 16.334427
 16.721726 16.857896 16.440654 16.905448 16.870692 16.215619 17.447934
 16.579731 16.183366 16.473641 16.838126 16.921408 17.440261 15.929584
 16.1109   17.01407  17.591614 15.956618 17.334954 15.718436 16.983317
 16.333987 16.69909  17.098897 16.47551  16.745019 16.136362 16.869772
 16.505493 16.712807 16.953904 16.888873 16.506869 16.70358  16.692118
 16.13996  16.660904 17.314685 16.123298 16.829391 16.512337 16.816702
 17.562352 16.006771 16.270003 16.618622 16.571444 16.78345  16.72142
 16.957072 16.322976 16.853149 16.774528 16.529685 16.928335 16.894582
 16.63723  16.489449 16.706521 16.410502 16.633882 16.881954 16.317546
 16.803496 16.557372 16.549129 16.912937 16.820985 17.570484 15.50426
 17.67687  15.897101 16.282563 16.883978 16.604486 16.613288 16.763242
 16.676606 16.90856 ]",,,,,,,
