practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,,finalStimFrameTimesFromRecordFrameIntervals,timingHiccupsInLastFramesOfStimuli,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
,,,,,,,,,,10.98174229900178,8.014693966000777,-548.8665884418298,-135.6739799443594,2,"[17.166952 16.381193 16.682049 16.547436 16.97675  16.823573 16.606322
 16.3536   16.587584 16.523816 17.299971 16.105451 16.843645 16.613107
 16.944317 16.271445 17.100666 16.867552 16.579813 16.444077 16.517613
 16.45865  17.199775 16.178062 16.871946 16.742215 16.369414 16.673155
 16.854774 16.421147 16.962945 16.730199 16.540453 16.552706 16.554764
 16.75281  16.753122 16.731509 16.543152 16.782508 16.645483 16.455817
 17.049206 16.557095 16.782877 17.178077 15.933296 16.619094 16.589151
 16.68307  16.84429  16.464863 16.870786 16.536739 16.889044 16.623682
 16.896831 16.173465 17.32138  16.006692 16.915799 16.580944 16.798853
 17.319071 16.583184 15.824398 16.970637 16.605851 16.504191 17.404972
 17.332503 15.343668 16.731212 16.53962  17.033552 16.231918 16.713273
 16.538374 17.52507  16.192207 17.523882 15.610094 16.495259 16.798665
 17.081896 16.700065 17.680073 15.371071 16.649917 16.723685 16.446372
 16.949893 16.434863 16.803631 16.339258 16.870662 16.876593 16.77751
 17.299599 15.809457 16.902182 16.327883 16.830696 16.45906  16.600816
 16.694061 16.550362 17.066674 16.936203 17.661825 15.018289 16.820146
 17.028529 22.254544 16.102257 12.631506 15.546907 16.422852 16.67092
 16.605425 16.915138 16.665876 16.907702 16.285297 16.886014 16.50633
 17.558215 15.899233 17.52073  15.705009 16.55813  16.616504 16.746135
 17.37125  15.987405 16.452371 16.724223 16.841042 16.585556 16.585951
 16.673111 16.62815  16.64068  16.674238 16.712542 16.763871 16.540405
 16.532199 16.711144 16.896728 16.659884 16.760839 16.548938 16.806075
 16.533455 16.419149 17.308761 16.22712  17.074675 16.271057 17.084996
 16.44382  18.014728 15.190854 16.777384 16.366504 16.648479 16.742533
 16.68033  16.83737  16.649146 16.832957 16.239536 16.720727 16.698252
 16.635051 16.836489 17.044282 16.122478 16.806084 16.649992 16.592603
 16.801049 17.589946 16.007393 16.22652  16.844061 16.755504 16.773227
 16.485257 17.353034 16.307582 16.724508 16.671375 16.622599 16.174694
 17.019185 16.211864 17.401864 16.248761 19.608823 13.632216 16.433809
 17.008665 17.298673 16.065597 17.447872 15.895076 16.530768 16.561433
 16.697682 17.328655 17.275634 15.576891 17.134287 15.908959 16.758014
 17.325701 15.944205 16.848196 16.950493 16.412718 16.700297 16.570979
 17.134306 16.049586 16.832521 16.508953 16.66629  16.615081 16.689573
 17.038896 16.720143 16.185761 17.193635 16.457294 17.945075 15.882389
 16.124504 16.487091 17.140622 16.379746 17.830417 15.360559 17.057093
 16.352268 16.992878 16.346782 17.90517  15.447513 16.512959 17.123531
 16.394375 17.044355 16.081076 16.682682 16.788239 16.598471 17.364099
 16.069156 16.901307 16.233733 16.646556 16.624926 17.418356 17.182901
 15.612751 16.543612 16.57639  16.675449 16.914352 16.932722 17.32221
 16.105212 16.874407 15.933154 17.192238 16.421866 17.542665 15.572597
 16.532142 16.626782 17.428104 16.184141 17.984133 15.198226 17.126625
 16.221879 17.546761 16.338413 17.587247 15.180991 16.699791 16.554834
 16.718806 16.770154 16.51665  16.702586 16.990489 16.421252 16.782527
 16.483583 16.627381 16.630986 16.903064 16.452205 16.75604  16.640377
 16.80297  16.743595 16.5929   16.401794 16.850657 16.668119 16.481407
 16.691185 17.530359 15.883214 16.805928 16.669988 16.750172 16.396297
 17.221095 16.169218 16.902804 16.484342 17.277689 16.327209 16.408141
 16.6746   17.559565 16.132107 21.039675 11.925098 16.941892 16.160733
 16.845762 17.19197  16.574526 16.208111 16.801352 16.523143 16.707059
 17.738406 15.934298 16.382382 16.738693 16.974605 16.713367 17.307282
 16.001381 16.507124 16.765543 16.178264 17.532012 16.738438 16.324857
 16.083512 16.837586]",2,[384.0],[274.0],[],[],[],[10.974067688002833],[],8.014743598003406,None,17.409197646000393,None,,,,,,,
