prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,text_3.started,text_3.stopped,text.started,text.stopped,image.started,image.stopped,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,finalStimuliFrameTimes,timingHiccups,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
0,1,4,noise,86,mark,0,0,0,0,14.540964974999952,None,15.483905077999907,None,15.483905077999907,None,12.871155001500256,8.00446642550014,-550.2383160121627,-135.05099403748866,"[23.74162328 23.75847633 23.77509694 23.7917485  23.80853401 23.82493692
 23.84177645 23.85846618 23.87508504 23.89183595 23.90841652 23.92508022
 23.94182023 23.95845198 23.97500161 23.99180162 24.00854718 24.02511597
 24.04172709 24.058386  ]",20,[467.0],[297.0],[],[],[],[12.860919466500263],[],8.00452279450019,None,16.078721951000034,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1425,2021.1.4,
0,2,2,no_noise,173,mark,0,1,1,1,,,29.24349006400007,None,29.24349006400007,None,11.805039444499926,8.005290250499911,209.9788257910866,331.83920322351554,"[41.30802506 41.3248793  41.34166475 41.35824014 41.37493799 41.39164929
 41.40821841 41.42486886 41.44158586 41.45833293 41.47500451 41.49156302
 41.50823189 41.52472243 41.54142806 41.55811913 41.5749528  41.59144796
 41.60830806 41.62466709]",20,[161.0],[389.0],[],[],[],[11.796052970499886],[],8.005348785500018,None,29.82943245599995,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1425,2021.1.4,
0,3,1,no_noise,42,mark,0,2,2,2,,,41.93981617899999,None,41.93981617899999,None,10.725764950499979,8.009140782500026,547.9050014129771,-200.34814783719304,"[52.90796291 52.92479908 52.94147381 52.95814002 52.97486581 52.99140614
 53.00814035 53.02488524 53.04141891 53.05810997 53.07475874 53.09144165
 53.10812506 53.12478864 53.14146436 53.15823679 53.17502124 53.19149484
 53.2084786  53.22462776]",20,[530.0],[-165.0],[],[],[],[10.716534462500022],[],8.009195892499974,None,42.510162936999905,None,../,999,1,noiseMot_exp1_noise,2021_Jul_13_1425,2021.1.4,
,,,,,,,,,,,,53.53989781899986,None,53.53989781899986,None,,,,,,,,,,,,,,,,,,,,,,,,
