prot_id,trial_id,no_targets,noise_present,trajectory_id,mark_type,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
0,1,4,noise,86,mark,0,0,0,0,8.021864133392228,8.001491637405707,-550.3573688902937,-134.99692479892258,1,"[15.846593   17.681984   15.32434599 17.35373201 16.37342499 17.013697
 15.852875   17.621099   16.335753   16.65640999 16.86889    16.62604
 16.295138   17.799881   15.285613   17.756813   15.617834   17.66938901
 15.739415   17.348622   17.12857099 16.00980099 16.47758301 17.34309099
 15.859053   17.399631   16.495951   16.06816999 16.527517   17.14373901
 16.74337    16.548274   16.71223099 16.57571401 16.663246   19.180562
 20.75652601 14.61733   ]",1,nan,nan,-277.0,41.0,8.020070096405107,[],8.001568352396134,None,21.243410839000717,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
0,2,2,no_noise,173,mark,0,1,1,1,8.024953640197054,8.007367321202764,210.09987333835622,332.07712243849824,1,"[14.61733    18.27102    15.351073   16.834009   16.38427    16.98069701
 16.443998   16.62707499 16.40076001 17.16254199 16.35409701 17.245239
 15.96904099 17.27162901 16.92412699 16.867617   15.83155201 16.99984299
 16.930399   16.802307   15.95591501 16.935384   16.29027299 17.09829801
 15.99133101 17.23504    16.291024   17.15343099 16.29163501 17.304771
 16.02452699 17.19377701 16.434024   17.047659   15.999842   17.12504899
 16.91536501 16.062603   16.505048   16.8937    ]",0,nan,nan,-277.0,41.0,8.013270633207867,[],8.007419052199111,None,30.12800563700148,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
0,3,1,no_noise,42,mark,0,2,2,2,8.029471652203938,8.011906322208233,548.1774005618089,-200.76638554204544,1,"[16.8937     16.13434299 17.47807501 16.25530999 16.858567   16.40169599
 16.826659   16.940139   16.553332   16.037675   16.937965   16.59276101
 16.292991   16.722466   17.422891   16.48286899 16.88762201 16.55225499
 16.518873   16.687373   16.43646799 16.454379   17.199928   16.502949
 17.006736   15.963773   17.325019   17.498516   15.819957   16.696807
 15.94488301 17.19335599 16.699364   16.19413501 16.76962699 16.590962
 16.76424901 16.418759   17.43451299 15.97469   ]",0,nan,nan,-277.0,41.0,8.017756538203685,[],8.011958633214817,None,39.0239138629986,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
0,4,1,noise,104,mark,0,3,3,3,8.032403057193733,8.015460436203284,-193.61735915305275,-355.4074229651689,2,"[17.03267799 15.758357   21.329711   11.908086   16.984563   16.403248
 17.301289   16.13415101 17.14177699 16.702921   16.90160301 16.20985099
 17.18682    16.131318   17.15894901 15.880886   17.186603   16.581623
 16.58636201 16.28926799 17.218087   16.355863   17.352697   16.052687
 17.308011   16.31971    17.04942    15.89385    16.703      16.38007299
 17.06818801 16.142119   17.41910999 15.816681   17.87567401 15.88896499
 17.500499   16.206949   16.872358   16.79713601]",1,nan,nan,-277.0,41.0,8.023471064196201,[],8.015510565193836,None,47.9229001729982,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
0,5,4,noise,107,mark,0,4,4,4,8.028031270194333,8.010985909189912,520.2097152726618,317.5084524783395,2,"[16.79713601 16.7014     17.642972   16.00705499 17.210301   15.77458701
 17.751174   15.584793   17.72093399 15.80435301 16.47472399 16.944152
 16.83374401 16.46241199 17.354178   15.74898901 17.54465399 16.08516699
 16.801374   16.549837   16.527406   16.82172    16.38049401 16.95292599
 16.24682901 17.137437   17.287425   15.72021301 17.39233    15.79798599
 17.223794   16.99451701 16.79619799 16.052637   16.399871   16.299881
 17.00333701 16.548431   16.75916799 17.39141   ]",0,nan,nan,-277.0,41.0,8.019521798196365,[],8.011037967196899,None,56.826158880998264,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
0,6,2,no_noise,119,mark,0,5,5,5,8.024870254201232,8.008269090205431,-408.1192180396123,186.93474894998428,3,"[16.75916799 17.39141    16.807216   16.78046599 16.48865201 16.437698
 18.16112001 15.75384199 16.48936201 16.405296   16.23538999 17.03751201
 16.89821899 16.385767   16.93952701 16.47992499 17.17345101 16.124499
 17.263556   15.98045199 17.07324901 16.326631   17.44665799 16.233681
 16.40644101 17.048398   16.471208   16.86864499 15.973349   17.408132
 16.088516   17.18312201 32.58078    17.197272   16.707741   17.60772
 15.791642   16.768564   16.489822   16.868345  ]",1,nan,nan,-277.0,41.0,8.013997293208377,[],8.00832312820421,None,65.72763357299846,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1231,2021.1.4,
