prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,1,9,2500,2000,1500,noise,5.3134898447513095,0,0,0,0,,,,,5.592540101148188,4.200937054352835,308.6623113215105,38.33020088548882,283.6231572607391,71.39686523500995,258.4446551862598,104.64755233489521,333.58143610082163,5.422047001318342,0,"[16.40432002 16.64120611 16.96855598 16.60307986 16.93846914 16.35754295
 16.8019319  16.30703709 16.87137294 16.49720105 16.52639103 16.58168202
 16.88610204 16.6737109  16.46169694 17.18477509 16.30010689 16.59963909
 16.67482802 16.7022259  16.61572605 16.89969306 16.52312791 16.60499815
 16.66379487 16.84749895 16.60969201 16.52061497 16.83000312 16.58219309
 16.76335395 16.533216   16.63626707 16.72462793 16.80245297 16.5833619
 16.551357   16.89970819]",0,nan,nan,280.0,-29.0,5.590530250221491,[],4.201088511152193,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,2,8,2500,2000,1500,noise,1.3626238009450384,0,1,1,1,,,,,6.7511406012345105,5.251030527288094,396.2621269191852,-86.868969151584,361.18120169968154,-109.22552778150111,325.96858179143123,-131.66601350318652,431.77228950794245,-64.23886384774579,0,"[16.551357   16.89970819 16.75028098 16.68277709 16.30135812 17.02293498
 17.06877095 16.47120994 16.45986014 16.51054993 16.91086101 16.40886092
 16.92437194 16.58176701 16.53772919 16.69257088 16.68199012 16.88341098
 16.4198929  16.76692092 17.58920006 15.70968097 16.66935417 16.58350998
 16.79750392 16.78528613 16.51195483 16.63168403 16.6228381  16.6654489
 16.82683895 16.56961697 16.81361813 16.46226388 16.46693819 16.89545787
 16.66088495 16.67711511 16.81883191 16.49668114]",0,nan,nan,377.0,-62.0,6.745419180253521,[],5.251158035127446,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,3,1,2500,2000,1500,no_noise,1.1289019184733533,0,2,2,2,,,,,6.550057336920872,5.100072267930955,-492.631439405503,185.19935237709703,-472.58792101540234,170.4161865808743,-452.96122385422876,155.94044871295665,-512.8442568134815,200.10738524514397,0,"[16.81883191 16.49668114 16.690891   16.71174588 16.60622214 16.85903687
 16.49183617 16.68963698 16.73762291 16.65132004 16.50977111 16.75398485
 16.20773203 17.60231308 16.69566194 16.47811593 16.84748917 15.6326429
 16.81009098 17.00521912 16.92724298 16.48215088 16.86352305 16.47873409
 16.68549492 16.58785995 16.92042314 16.49054489 16.85235207 16.57984592
 16.65977505 16.78591687 17.01530116 16.78240788 15.9552691  17.22550206
 16.265705   16.63968689 16.70811605 16.61044289]",0,nan,nan,-480.0,170.0,6.541420140070841,[],5.100200138054788,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,4,2,1500,2000,2500,noise,5.971986222614305,0,3,3,3,,,,,5.542050619143993,4.08395697013475,22.76513786063003,104.01008405740129,11.970922539879739,81.43525000810152,1.2147113316575464,58.93989709828427,33.56903134368624,126.60515884689994,0,"[16.70811605 16.61044289 16.7692129  16.50162414 16.65227278 16.59780322
 16.79639192 16.74368791 16.53048815 16.84690802 16.51728083 16.67918311
 16.69589686 16.6134981  16.83596196 16.53786493 16.63622214 16.64044196
 16.73384709 16.63591899 16.62787795 16.71833289 16.70080097 16.51233318
 16.84769988 16.81471313 16.44131984 16.79223496 16.50089421 16.62628585
 16.73183404 16.67441009 16.60854602 16.72551082 16.58437098 16.73095999
 16.62904001 16.68214519 16.65022084 16.69231616]",0,nan,nan,54.0,152.0,5.53986748913303,[],4.084043014096096,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,5,5,2500,2000,1500,no_noise,2.740233462591327,0,4,4,4,,,,,5.702878785086796,4.319154081167653,-119.62872711833838,-7.739427746250847,-87.84144451797346,-17.129952830336098,-55.535446775587594,-26.6737155350724,-151.49083094249693,1.673200849722777,0,"[16.69231616 16.19254402 16.745314   16.63460094 16.61502593 16.63411711
 16.72534295 16.59211097 16.73348597 16.58814913 16.72324701 16.60041278
 16.67897613 16.64378797 16.72262093 16.74061012 16.61198703 16.727329
 16.60588384 16.77507209 16.52377099 16.93233405 16.51770086 16.63749618
 16.55998081 16.72050101 16.61495306 17.04161707 16.300902   16.70434186
 16.67473    16.59276104 16.78588102 16.56246115 16.71381481 16.53697714
 16.81606402 16.60234691 16.60180395 16.89032116]",0,nan,nan,-152.0,-9.0,5.691558447200805,[],4.319266538135707,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,6,10,2000,1500,2500,no_noise,2.8499659968204054,0,5,5,5,,,,,6.151309055043384,4.418351863045245,-454.1267659073939,-369.736699404641,-420.97937919463953,-366.7257255155316,-388.004046317842,-363.73038029760755,-487.3074769092239,-372.75070033673114,0,"[16.89032116 16.6504418  16.63560816 16.68927097 16.68672194 16.68559806
 16.62362507 16.7686888  16.55991818 16.66545193 16.66975301 16.65844093
 16.67690603 16.72118902 16.80765999 16.49505692 16.62750822 16.69741794
 16.75722701 16.6412699  16.64053393 16.63745311 16.62158896 16.67198096
 16.74335706 16.57866011 16.69462491 16.68361295 16.70676214 16.8015149
 16.48464706 16.93583303 16.38518181 16.68749517 16.61288901 16.76458702
 16.56777295 16.6495319  16.65645815 16.69858885]",0,nan,nan,-518.0,-372.0,6.142026871209964,[],4.418442686088383,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,7,4,2500,1500,2000,noise,1.6290999964281907,0,6,6,6,,,,,6.980724404100329,5.214187637204304,-61.68912582375013,-366.63641898419417,-28.85969287343032,-371.26880527276325,3.867770609865822,-375.8868031933819,-94.31389453978508,-362.0329117747762,0,"[16.69858885 16.47323417 16.83988702 16.63195691 16.65629493 16.6555671
 16.9102049  16.30778401 16.78713993 16.91989903 16.53744304 16.75010403
 16.70323592 16.26474713 16.99530007 16.5690959  16.87217201 16.09546109
 17.20889891 16.42404404 16.87035593 16.5133921  16.60382794 16.4697289
 16.85962011 16.68857504 16.65853499 16.6379679  16.64656098 16.71073097
 16.69946616 16.62526303 16.73609484 16.8586201  16.46881504 17.02119596
 16.52273396 16.57538    16.48097811 16.73427294]",0,nan,nan,-130.0,-350.0,6.975940025178716,[],5.214329477166757,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,8,6,2000,1500,2500,noise,6.053841176338827,0,7,7,7,,,,,5.89056737232022,4.600464262301102,270.11988458084005,-135.76403404606495,228.68011463538502,-138.3847996575079,187.0315884449668,-141.01876759098818,311.8411205463415,-133.12546774540252,0,"[16.48097811 16.73427294 15.69875213 17.06341794 16.5212939  16.91789599
 16.54909714 16.70082286 16.63706219 16.63864893 16.71850588 16.69358509
 16.68363507 16.68159198 16.98373794 16.28879295 16.89990703 16.37993194
 16.67040121 16.77094889 16.3133149  16.90839115 16.67956985 16.62224205
 16.71981905 16.86994499 16.50396991 16.57940913 16.74182899 16.75576391
 16.84787008 16.47712593 16.68223506 16.48885407 17.04091486 16.33385615
 16.72960888 16.61299099 16.67996403 16.68603113]",0,nan,nan,323.0,-141.0,5.888523849193007,[],4.600555054144934,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,9,7,2500,2000,1500,noise,2.8280970612057432,0,8,8,8,,,,,5.1953878733329475,3.6705822683870792,-434.3908649919657,259.1298754937031,-401.7998852789106,265.92406942822595,-369.30466873613915,272.6982997545229,-466.8876829743324,252.35531131763298,0,"[16.68603113 16.430313   16.701099   16.65516314 16.64017886 16.62015612
 16.74137102 16.59713592 16.71162294 17.02746516 16.50967286 16.44935412
 16.80130186 16.50394197 16.669214   16.66504215 16.68988797 16.65132004
 16.69317205 16.64119097 16.58705389 16.73060213 16.71177102 16.95999084
 16.50890312 16.95314399 16.35458483 16.91006217 16.35568589 16.91778004
 16.48066891 16.8409131  16.48517698 16.74518595 16.62014308 16.70926204
 16.63055085 16.64758311 16.59473591 16.71069209]",0,nan,nan,-403.0,227.0,5.193142750300467,[],3.6706970434170216,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,10,3,2500,2000,1500,no_noise,6.185524047333254,0,9,9,9,,,,,6.10133920609951,4.601770764216781,168.73662265354216,-55.007365223229954,131.3209604096134,-36.141795187608096,94.03997000071686,-17.344128826096338,206.4498200955058,-74.0229572223813,0,"[16.71069209 16.80716081 16.49308717 16.67827601 16.60604682 16.29352919
 17.29192398 16.42077486 16.66526217 16.78027888 16.58741711 16.84475481
 16.44637506 17.229588   15.74180112 17.04609697 17.02841907 16.38474083
 16.475813   16.33636001 16.77402807 17.13330997 16.62105508 16.85924083
 16.17620909 16.82095998 16.70931    16.55933401 16.89748908 16.30666596
 16.86929702 16.77221386 16.59357804 16.7713461  16.60462888 16.6859061
 16.69187099 16.64414094 16.96174499 16.44597715]",0,nan,nan,209.0,-75.0,6.091147288214415,[],4.601941200206056,None,,,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
1,1,36,2000,2500,1500,noise,3.7370057392776013,,,,,0,0,0,0,4.478711408330128,2.9871657693292946,-4.4041019081095625,-397.94971232253954,16.37892652943888,-383.87078927207517,37.15635159437476,-369.7956620809136,-25.01507219560034,-411.9120790461844,0,"[16.44597715 16.67842991 16.66590804 16.70567412 16.85774792 16.43217891
 16.69873507 17.00486196 16.30010619 16.67787787 16.68328093 16.64702012
 16.55682107 17.04596402 16.38091495 16.65070793 16.85105194 16.50300715
 16.79103286 16.62423601 16.58829697 16.64848207 16.69888804 16.70694002
 16.63687686 16.66172617 16.70166687 16.60171896 16.75051916 16.61354792
 16.8260939  17.03756    16.29361603 16.40195516 16.913492   16.46026387
 16.72854996 16.72801818 16.60281885 16.69158507]",0,nan,nan,-8.0,-415.0,4.477020661346614,[],2.98727552825585,None,100.11840205197223,None,../,2107,1,noiseMot_exp1_noise,2021_Jul_21_1343,2021.1.2,
