prot_id,trial_id,trajectory_id,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,1,1,0,0,0,0,4.167298998014303,4.15010366300703,-582.2895164647318,-85.69739543229736,0,"[14.76821999 19.612759   13.334463   17.796418   15.165145   16.605849
 16.644902   17.843389   18.02205    17.033121   15.711652   15.92525901
 15.64932399 16.548748   16.806717   16.68933801 18.57650299 15.49354401
 15.74175799 16.864606   16.47385501 17.62860599 16.37517801 18.428411
 14.803231   16.13093801 16.588089   16.673026   17.47962301 16.31857599
 16.58344301 16.344523   16.99007    17.52738901 18.00591599 19.628618
 11.45819201 17.18792399 15.811213  ]",0,nan,nan,0.0,0.0,4.160747250003624,[],4.150145796011202,None,28.938070857009734,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1446,2021.1.4,
1,2,2,0,1,1,1,3.42409193101048,3.4081770990014775,-113.50277746861411,174.13747916923737,0,"[15.08843299 16.508093   17.98441701 16.01753201 16.54734499 16.78823
 15.966876   17.11027    16.389265   16.406853   19.148201   14.99776001
 16.00771199 17.07437501 17.250513   16.281826   17.02647099 17.46077101
 14.89737201 16.81880699 16.68173799 16.868359   16.67293601 16.71845099
 16.471757   14.790866    5.658497   12.67285    17.24912399 16.84326401
 17.29495999 16.472417   15.33865801 17.049637   16.76680701 16.356836
 18.70086699 15.05179101 16.10222399 18.066501  ]",0,nan,nan,0.0,0.0,3.412498466001125,[],3.4082586750009796,None,33.98784771699866,None,../,999,1,noiseMot_exp1_noise,2021_Jul_15_1446,2021.1.4,
,,,,,,,4.619165848009288,4.603601867012912,78.88823388097057,26.334750605579117,0,"[18.066501   16.131977   16.657823   18.01102    17.662064   14.85767
 16.04384799 16.86677901 17.75117699 15.80203501 17.487894   15.866977
 17.072492   16.083421   17.182849   16.491406   16.65462001 16.735221
 16.71832    16.200756   17.1651     16.22460301 17.09632999 16.321731
 17.04732201 16.112866   17.184151   17.287426   15.85283599 19.565922
 15.629097   15.606815   15.383719   17.076845   16.750036   16.40574299
 17.29811    16.858423   15.645212   18.33171501]",0,nan,nan,0.0,0.0,4.607825096012675,[],4.603683486013324,None,38.28997722400527,None,,,,,,,
