prot_id,trial_id,trajectory_id,Var1,Var2,Var3,direction,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,cue.started,cue.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
1,28,16,2000,2500,2000,3.903828380910236,,,,,0,27,27,27,3.1735916514880955,-1214.314862454543,-134.41463934399127,-242.2596580210995,-134.41463934399127,-242.2596580210995,18,"[17.10815798 16.44195989 16.72753808 16.43904694 16.86372003 16.44095685
 16.52261498 16.60971506 16.71296312 16.74156496 16.86926489 16.4548771
 16.53534896 16.78745309 16.62192284 16.90073521 16.91627991 16.38355409
 16.67209296 16.72428288 16.63084514 16.97102701 16.61562501 16.28925186
 16.75728103 16.77872404 16.32589893 17.03946199 16.36798307 16.5985669
 16.74637501 17.10819406 16.35947102 16.80919807 17.08066487 15.75618004
 17.1727431  16.64021588 16.89554099 16.60385099]",0,nan,nan,-138.0,-220.0,3.171329611679539,[],1.8899794325698167,None,215.3351414380595,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,29,25,1500,2500,1500,1.7096558189186837,,,,,0,28,28,28,4.292808381607756,-1218.3776467423886,-353.90618440806423,227.14696000856844,-353.90618440806423,227.14696000856844,18,"[16.60385099 17.10671303 17.27430895 16.1696549  16.17146307 16.86006295
 16.51155902 17.26929494 16.3658231  16.43779012 16.85288898 16.91526594
 16.62863791 16.48597117 16.39578794 16.78731106 16.54832391 16.69951295
 16.74849307 16.84820605 16.674774   16.40691399 16.60927781 16.62782603
 16.76194114 17.07477588 16.62389399 16.93489309 16.06214209 16.95515588
 16.17007307 16.95751003 16.54432295 16.57990296 16.70764294 17.37157698
 15.91392397 16.87349519 16.49087993 16.37705299]",0,nan,nan,-364.0,226.0,4.290352751733735,[],2.8764065036084503,None,219.3972471752204,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,30,49,1500,1500,2500,0.6949805336430983,,,,,0,29,29,29,3.6076983688399196,-1223.5664910143241,-139.00569789191542,420.00869624335155,-139.00569789191542,420.00869624335155,18,"[16.37705299 15.86285816 16.70366689 17.0559471  16.154974   16.75031497
 16.70127106 16.77068183 16.59287512 16.85905689 16.05594298 17.14894106
 16.56454895 16.76377212 16.81843796 16.49662689 16.54707617 16.80550585
 16.98595006 16.55185991 16.87345305 16.57223213 16.75947802 16.09509182
 16.8303072  16.66162792 16.89231    16.34209487 16.82782103 16.77703718
 16.60402888 16.22515311 17.09833182 16.50271518 17.13921898 16.98866603
 15.81987692 16.82810485 16.6905371  16.8013291 ]",0,nan,nan,-128.0,363.0,3.605972700752318,[],1.9213745577726513,None,224.58593684015796,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,31,4,2500,1500,2500,3.6651573924484198,,,,,0,30,30,30,3.281838141614571,-1228.0731646504719,8.325063410730309,-258.78201455767555,8.325063410730309,-258.78201455767555,18,"[16.8013291  16.86634705 16.580411   16.454075   16.81450196 16.43791283
 17.3080212  16.53463696 16.65389887 16.54955698 16.42186707 16.96238713
 16.74023597 16.27031504 16.9726559  16.31769189 16.84098318 16.47806098
 16.97092387 16.53537201 17.98783313 15.11780103 16.84808894 16.85356698
 16.95283107 16.25204994 17.03083003 16.29647706 16.96089399 16.15728997
 17.50346203 16.01783    17.47745601 16.18230785 16.5075101  16.91888692
 16.53507003 16.76196209 16.19342202 16.76680986]",0,nan,nan,9.0,-246.0,3.2806088207289577,[],1.9477804596535861,None,229.08986390708014,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,32,38,2000,2000,2000,1.1691868495310027,,,,,0,31,31,31,3.4178768447600305,-1232.2712170074228,555.1603541522069,100.50901355398867,555.1603541522069,100.50901355398867,18,"[16.76680986 16.82666503 16.5894099  16.367818   16.73894492 16.76121005
 16.82140608 17.26470795 15.63445292 17.01998897 16.55683108 16.89667907
 16.91613998 15.95703489 16.85338607 16.97103004 16.54655999 16.556571
 16.70830208 16.60343702 16.95672097 15.97670093 17.32722693 16.67895308
 18.26840406 14.84911586 16.94985502 16.14429103 17.15551689 16.19104203
 16.94385218 16.85573882 16.53802209 16.90053288 16.52499102 16.69832016
 16.87241788 16.20722213 16.58302499 17.07912283]",0,nan,nan,565.0,140.0,3.4168261976446956,[],1.7668558557052165,None,233.28879922209308,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,33,5,2000,1500,1500,1.2837228489408297,,,,,0,32,32,32,4.716519645648077,-1236.6057387164328,566.455090143547,90.18090538263543,566.455090143547,90.18090538263543,18,"[17.07912283 16.54288801 16.34661993 16.58880617 16.97355183 16.68041409
 16.42576489 16.71013213 16.57642797 16.71418711 16.88868692 16.67885599
 16.73380006 16.74093003 16.40627789 16.88257302 16.38236293 16.83548116
 16.42394788 16.97731414 16.48898679 16.94521401 16.24159212 16.72679093
 16.46709    16.96890197 17.22109597 16.09577308 17.03287312 16.9362938
 16.90270612 16.0448649  16.8635     16.39326499 16.09974913 17.28419587
 16.68677898 16.45953814 16.60053805 16.578221  ]",0,nan,nan,562.0,163.0,4.715378562686965,[],2.7649514665827155,None,237.62281403806992,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,34,2,2500,2500,1500,2.8548388745381788,,,,,0,33,33,33,3.2965436996892095,-1242.2244637284894,-273.8585582547167,-185.72502074177487,-273.8585582547167,-185.72502074177487,18,"[16.578221   16.89419686 17.20812102 15.88321198 17.26909215 16.09850489
 17.09311013 16.81328099 16.45658491 16.86451398 16.55487414 16.10745792
 17.20635011 16.29197085 16.75151708 17.7033369  15.80012613 17.20795897
 16.03347692 16.67060517 16.95586299 16.60330291 16.92221593 16.23469801
 17.41671702 15.78698307 16.69374388 17.06080814 16.19990286 16.72876999
 16.73717913 16.73256303 16.88635792 16.41666191 16.42591809 17.14607491
 16.36484615 16.90425305 16.6037539  16.59297291]",0,nan,nan,-250.0,-212.0,3.293982767732814,[],1.896513580577448,None,243.24007430905476,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,35,48,1500,1500,2500,1.4359316967531497,,,,,0,34,34,34,4.097701881779358,-1246.4142672943417,481.9701189295194,193.23747793032942,481.9701189295194,193.23747793032942,18,"[16.59297291 16.37710002 16.91882382 16.09899616 16.5286609  16.77292399
 16.76736702 16.64205408 16.67337702 16.82534302 16.93018293 16.673757
 16.29750594 16.55996102 16.84938511 16.46203082 17.04954915 16.55220287
 16.96372614 16.43795893 16.71106508 17.16447785 15.93693718 16.7953819
 16.49444108 16.70700987 18.39454495 15.29115508 16.81380696 16.05226612
 17.02141389 16.20133012 17.21611596 16.59263601 16.81384095 16.40212093
 16.81217412 16.76714397 16.8108379  16.20784216]",0,nan,nan,488.0,176.0,4.096152860671282,[],2.556565797654912,None,247.4226097620558,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,36,15,2500,2000,2000,2.541269297998106,,,,,0,35,35,35,4.041669653728604,-1251.4060928034596,28.98675062341763,364.0606180726779,28.98675062341763,364.0606180726779,18,"[16.20784216 14.81918897 13.27357208 15.20755002 16.68293006 16.48332388
 16.655199   16.67084801 16.58457611 16.775731   16.6975779  16.52849908
 16.90699905 16.29081601 16.78662002 16.55741781 16.63693413 17.05948799
 16.85437188 16.78319718 16.74089697 16.06279588 16.88962011 17.0817289
 16.265427   16.89710398 16.38821606 16.87560906 16.60928107 16.52142382
 17.28365617 16.49358682 16.20188612 16.86465601 16.61499799 16.36585407
 17.15171896 16.39705081 16.79584617 17.04639406]",0,nan,nan,17.0,324.0,4.040153468726203,[],2.81506637763232,None,252.4205134101212,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
1,37,24,2500,2000,1500,2.6491256295500967,,,,,0,36,36,36,5.175970560638234,-1256.3376538224984,-394.94206987933757,415.38492809211425,-394.94206987933757,415.38492809211425,20,"[16.36585407 17.15171896 16.39705081 16.79584617 17.04639406 49.21978409
 32.00027789 16.91350504 16.72441908 16.31350606 16.64558682 17.33410102
 16.43416216 16.53041085 16.60938095 16.93654899 16.37196122 16.81006188
 16.97263494 15.92166303 16.78105304 16.56077895 16.70306805 16.66036993
 18.18173705 14.99725413 17.133235   16.41675294 16.57890086 16.726139
 16.91535604 16.34476706 16.66419511 17.34810183 16.06303803 17.04212697
 16.43654914 16.95364201 16.46895101 16.70592395]",2,nan,nan,-357.0,376.0,5.173982372507453,[],3.4833182205911726,None,257.353325111093,None,../,999,1,noiseMot_exp1_noise,2021_Jul_17_1415,2021.1.4,
