prot_id,prot_subset,trial_id,line_orientation,trajectory_id,no_targets,noise_present,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_5.started,text_5.stopped,cued_cage,P.objects[0].started,P.objects[0].tLastFrame,P.objects[0].penultimatex0,P.objects[0].penultimatey0,P.objects[0].antepenultimatex0,P.objects[0].antepenultimatey0,P.objects[0].preantepenultimatex0,P.objects[0].preantepenultimatey0,P.objects[0].finalx0,P.objects[0].finaly0,win.nDroppedFrames,finalStimFrameTimes,timingHiccupsInLastFramesOfStimuli,mouse.x.firstBadClick,mouse.y.firstBadClick,mouse.x,mouse.y,mouse.time,mouse.clicked_name,mouse.started,mouse.stopped,motbox_path,participant,protocol,expName,date,psychopyVersion,
9,4,313,vertical,285,1,noise,0,12,12,12,,,left,4.553083040023921,3.036641207028879,-79.17573681299369,-113.7496210220908,-82.2193421466423,-119.68016534664551,-85.25357222597157,-125.59244174379181,-76.11331997642453,-107.78242199377137,0,"[16.38795901 16.63637499 16.715042   16.82362502 16.53550001 16.73408298
 16.47220799 16.93383401 16.42275002 16.67099999 16.663916   16.71249999
 16.664917   16.660875   16.58195801 16.65570898 16.603041   16.75258402
 16.76674999 16.69154101 16.97058399 16.247666   16.55654199 16.80095799
 16.63783399 16.75908302 16.50195799 16.99237499 16.32300002 16.92324999
 16.55733399 16.587333   16.959125   16.47795801 16.64754201 16.69612498
 16.61337502 16.664792   16.767541   16.886917  ]",0,nan,nan,-71.0,-61.0,4.546645207010442,[],3.036701499018818,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,314,vertical,331,2,noise,0,13,13,13,,,left,4.272200790059287,2.6058374150597956,-337.5070865237164,-190.5298345209314,-331.61255394178426,-187.49029668730284,-325.6691668952916,-184.42556686579246,-343.46943436464835,-193.60434154720787,0,"[16.886917   16.59041701 16.87958298 16.68316702 16.47812498 16.72154202
 16.755291   16.57970899 16.7175     16.58204102 16.69312498 16.573792
 16.68170799 17.09108401 16.55554099 16.63033402 16.68558299 16.442583
 16.596209   16.72124999 16.75754102 16.585709   16.59991598 16.69033401
 16.67099999 16.927708   16.43704201 16.60937499 16.75145802 16.97604198
 16.19695799 16.70395801 16.810125   16.52270899 16.74904101 16.62016701
 16.71475    16.58858298 16.77033401 16.69570801]",0,nan,nan,-299.0,-143.0,4.265771165053593,[],2.6058985820563976,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,315,vertical,79,2,noise,0,14,14,14,,,right,5.700869415042689,3.8343409570516087,174.23781037648283,-133.00350017193003,177.97538893604676,-127.49154330276265,181.65638647486787,-122.06302873212563,170.36868066176996,-138.70946080094205,0,"[16.77033401 16.69570801 16.622125   16.71508298 16.83508401 16.83362501
 16.34949999 16.62525002 16.68624999 16.65795801 16.718667   16.56079097
 16.81575002 16.67191699 16.55033301 16.71150001 16.62891699 16.79108301
 16.48770898 16.68862501 16.808916   16.50333402 16.641875   16.713458
 17.25566699 16.44691601 16.52025001 16.4435     16.885875   16.86999999
 16.48741699 16.43720802 16.70495898 16.65208302 16.62470799 16.94241699
 16.39775001 16.64800002 17.23674999 16.33887499]",0,nan,nan,157.0,-116.0,5.6947489990561735,[],3.8344013740425,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,316,horizontal,560,2,no_noise,0,15,15,15,,,upper,4.040222790034022,2.5060716650332324,-268.76883489902383,275.49209340643307,-270.81510493135994,269.0690015650741,-272.800978920588,262.8354884819469,-266.75511035254783,281.8130273500573,0,"[16.33887499 16.46704201 16.96050001 16.48379199 16.69225001 16.698083
 16.57941699 16.71895801 16.508083   16.894292   16.733583   16.535834
 16.61399999 16.656333   16.55875001 16.725792   16.75020799 16.81650002
 16.42187499 16.683583   16.424834   16.98070799 16.74066699 16.77254101
 16.60704199 16.610458   16.64829202 16.41674998 16.81637502 16.61283299
 16.79820899 16.774708   16.825625   16.40362502 16.59866699 16.900916
 16.35329201 16.85399999 16.587208   16.78879201]",0,-243.0,207.0,-243.0,207.0,4.028948832012247,[],2.506133373011835,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,317,horizontal,816,2,no_noise,0,16,16,16,,,lower,4.730936332052806,2.879648332047509,-263.68558983109614,-175.3992421306319,-269.2303289241811,-171.74485549269798,-274.870170553604,-168.02778936124912,-258.1121276012278,-179.07255940632865,0,"[16.78879201 16.83133299 16.70420801 16.25712501 16.65104198 16.70833302
 16.57254199 16.67383299 16.73333402 16.633416   16.59020898 16.81783301
 16.51104199 17.00125    16.41766602 16.756292   16.684542   16.54625
 16.656833   16.63775    16.59670798 17.238042   16.140333   16.77466702
 16.74612501 16.47549999 17.06462499 16.68179201 16.305      16.58025
 16.713291   16.86916701 16.47945799 16.64474999 16.748625   16.46170902
 16.885541   16.600209   16.68429098 16.822292  ]",0,nan,nan,-181.0,-163.0,4.720196290058084,[],2.879708874039352,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,318,vertical,344,2,no_noise,0,17,17,17,,,right,5.629437123017851,3.412252331036143,522.8611881937115,-151.0000995448922,524.9674014457572,-157.30586296064303,527.093610527524,-163.6714916209983,520.7570553583238,-144.70056466048223,0,"[16.822292   16.523292   16.79095801 16.480625   17.077375   16.40999998
 16.691625   16.622792   16.58295802 16.679917   16.69129098 16.68675002
 16.51470899 16.86050001 16.65691601 16.7445     16.5385     16.82249998
 16.54387501 16.577709   16.73983299 16.58354202 16.679458   16.60866698
 16.73112501 16.93616601 16.557      16.630667   16.54370798 17.017334
 16.41066602 16.56658397 16.71995802 16.54037499 16.83625    16.60625002
 16.77462499 16.623292   16.60420801 16.63283299]",0,nan,nan,524.0,-168.0,5.6181774560245685,[],3.412313165026717,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,319,horizontal,744,2,no_noise,0,18,18,18,,,upper,3.714447291014949,2.2472477910050657,-217.42399186162976,244.72953592187835,-223.60864509342045,246.9002443565371,-229.93368512714,249.1202261786665,-211.10824597421114,242.51281618753498,0,"[16.63283299 16.675666   16.59845901 16.690875   16.647916   16.97900001
 16.630834   16.426166   16.70070901 16.576416   16.70116698 16.63583299
 16.77591703 16.580542   16.61875    16.68554099 16.657459   16.759291
 16.97950001 16.31483398 16.88095802 16.512792   16.55537498 16.90954101
 16.47487498 16.562417   16.70554202 16.88074999 16.31433301 16.96912499
 16.93258301 16.2785     16.661959   16.63125001 16.82179098 16.657917
 16.75762501 16.38779198 16.73404101 16.97395899]",0,nan,nan,-221.0,166.0,3.7036427069979254,[],2.247307915997226,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,320,vertical,280,2,no_noise,0,19,19,19,,,left,4.662071958038723,2.4784989160543773,-238.41748106059458,-171.20553188515743,-236.2687645011795,-177.43191569673365,-234.05658738853322,-183.84219056624448,-240.55925997239927,-164.9992514495162,0,"[16.97395899 16.446125   16.82312498 16.30029202 17.04954199 16.61708302
 16.95737499 15.735625   17.10970802 16.83187499 16.60262499 16.52120901
 16.83720798 16.734042   16.62187502 16.53283299 16.656792   16.671708
 16.68262499 16.59516702 16.74229099 16.83445901 16.621583   16.70833302
 16.88774998 16.74625001 16.36387501 16.684209   16.54383299 16.98525
 16.42266702 16.251333   17.06866699 16.53683299 16.595625   16.66520801
 16.955667   16.466      16.41458299 16.97341702]",0,nan,nan,-162.0,-221.0,4.650731208035722,[],2.47856037406018,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,321,vertical,320,2,no_noise,0,20,20,20,,,left,6.146860708016902,3.845767416030867,-531.5537427560207,-216.04359472643398,-525.117197881299,-214.53007021013875,-518.6065894647242,-212.99912998579825,-538.090682590486,-217.58072666500962,0,"[16.97341702 16.70495799 16.58704199 16.7455     17.29462499 16.27479101
 16.60133401 16.96433299 16.25008302 16.68450001 16.57062498 16.47141701
 16.85029198 16.78925002 16.67604101 16.71633398 16.40525    16.90941601
 17.07162498 16.359709   16.68687502 16.41691598 16.615584   16.64783299
 16.81562501 16.52241699 16.68208302 16.69424999 16.78624999 16.675958
 16.50712499 16.772959   17.08954101 16.01729199 16.833542   16.65858299
 16.71975001 16.531375   16.78841701 16.572958  ]",0,-493.0,-248.0,-493.0,-248.0,6.135472708003363,[],3.8458333740127273,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,322,vertical,198,1,no_noise,0,21,21,21,,,left,4.907955582020804,3.124513166025281,-432.7017524158649,-52.15827774558811,-434.34628954455405,-45.70091714527303,-436.00034075297714,-39.20619901586945,-431.0459159649743,-58.660005722425566,0,"[16.572958   16.29820801 16.614375   17.157625   16.67808401 16.27274998
 16.52379101 16.88837499 16.584417   16.572833   16.65570901 16.587833
 16.703542   17.099708   16.32954198 16.68858301 16.65937499 16.61679201
 16.58191602 16.77704198 17.17045801 16.477667   16.61724999 16.538625
 16.53416699 17.008083   16.20687501 16.68129201 16.702375   16.59874999
 16.836      16.81141602 16.38029199 16.77050002 16.82454199 16.57716601
 16.75620899 16.65599999 16.773916   16.363584  ]",0,nan,nan,-418.0,-69.0,4.897355166031048,[],3.1245772070251405,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,323,horizontal,715,2,noise,0,22,22,22,,,lower,4.890974498033756,3.20731812302256,162.4365103338124,-164.00450350123572,155.83375269734267,-162.8537682236214,149.2854080782309,-161.7125161016948,168.98735093501222,-165.14619062544452,0,"[16.363584   16.738334   17.07529102 16.50358399 16.53158301 16.57275
 16.41774998 17.04875001 16.522625   16.584667   16.79629099 16.53870899
 16.58708302 16.96004198 16.42937501 16.667583   16.52912502 16.997167
 16.40312499 16.977583   16.58204201 16.46437499 16.690458   16.56791702
 16.73791598 17.01504202 16.26158299 16.69145899 16.733041   16.71175001
 16.45737499 16.72491699 17.13229201 16.326791   16.588542   16.67116702
 16.61662498 16.75404102 16.62537499 16.634125  ]",0,nan,nan,194.0,-129.0,4.884604790015146,[],3.2073801230289973,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,324,horizontal,555,2,noise,0,23,23,23,,,upper,4.9683062490366865,2.9682126660482027,-463.26402268276814,303.20541657906625,-459.60407961177924,297.7299778987866,-455.8932978045292,292.17848219314305,-466.9778609221802,308.76148484405275,0,"[16.634125   16.714      16.82533399 16.52329101 16.98087499 16.73670902
 16.61608298 16.36762501 16.89516701 16.55137498 16.52412501 16.72975
 16.572458   16.85812499 16.55045801 16.83462501 16.470584   16.743791
 16.61083399 16.751916   16.58770899 17.09100002 16.32091598 16.54950003
 16.74249998 16.62525002 16.73491698 16.596167   16.78183302 16.59341698
 16.63550001 16.690333   16.59833299 16.863834   16.50825    16.77666602
 16.69774999 16.465625   16.70833401 16.856125  ]",0,nan,nan,-494.0,325.0,4.961028374033049,[],2.9682750820356887,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,325,horizontal,1006,1,no_noise,0,24,24,24,,,lower,5.436178416013718,3.8359451240103226,179.73103431721904,-117.60885329175736,181.94128070934656,-123.87821928616775,184.14320395752068,-130.1239766748345,177.489589236577,-111.25099218768864,0,"[16.856125   16.759166   16.91949999 16.48533402 16.63108298 16.69583301
 16.685209   16.50095801 17.07566698 16.40283302 16.56754198 16.62870799
 16.64720802 16.6535     17.074167   16.31641699 16.75320801 16.61691698
 16.62379102 16.836625   16.57445898 16.65975002 16.73020798 16.60312503
 16.54124999 16.72525    16.80191699 16.92945801 16.25324998 16.633625
 16.75537502 16.56987501 16.76583299 16.69820899 16.64620801 16.710625
 16.55895801 16.616084   16.85674998 17.016458  ]",0,nan,nan,185.0,-75.0,5.424296331999358,[],3.836010791012086,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,326,vertical,397,1,noise,0,25,25,25,,,right,4.254464957048185,2.2051952490292024,486.6828665545729,-9.981168040725745,480.78728639963396,-13.46246601315575,475.0596319907271,-16.844605031959997,492.2742545102537,-6.679493389271127,0,"[17.016458   16.65624999 16.59825002 16.932      16.728583   16.34487501
 17.043292   16.28549999 16.493542   17.282833   16.78812501 16.37354199
 16.54433299 16.592542   16.652958   16.85525    16.50254201 16.97525001
 16.16554099 16.94304199 16.441958   16.72766701 17.00525    16.59754198
 16.40000002 16.629583   17.01591699 16.29554099 17.06354201 16.84495801
 16.115459   16.69324999 16.95312501 16.38633298 16.75008301 16.49866698
 16.62862502 17.11824999 16.23129201 16.78420798]",0,nan,nan,392.0,-22.0,4.24873841603403,[],2.2052559990261216,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,327,vertical,324,2,no_noise,0,26,26,26,,,left,3.5959830820502248,2.2622055820538662,-134.52926455445944,-144.63271973570377,-132.89196721499846,-138.13339684911423,-131.25858245737172,-131.64960512601485,-136.18209847532836,-151.1937157568486,0,"[16.78420798 17.080791   16.359917   16.409042   16.984583   16.451542
 16.68804101 16.63233398 16.65483302 16.81974999 16.98070799 16.53800003
 16.66483399 16.73849998 16.62783301 16.43766699 16.57470802 16.783375
 16.56658298 16.73954201 16.62504199 16.81829101 16.50662499 16.62800001
 16.82724999 16.52987502 17.027125   16.130209   16.86050001 16.70116599
 16.596709   16.78899999 16.7375     16.485375   16.64929101 16.64250001
 16.71229198 16.76608302 16.91529198 16.46675001]",0,nan,nan,-116.0,-93.0,3.5845724570390303,[],2.262268832040718,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,328,vertical,256,2,no_noise,0,27,27,27,,,left,4.829488416056847,2.9295904990576673,-462.75960611047554,-176.37541142211504,-464.80308275311944,-182.71645971336517,-466.8643393038492,-189.11268027986108,-460.7489341193157,-170.1361582162096,0,"[16.46675001 16.72424999 17.07495801 16.25079199 16.683875   16.58491601
 16.99066701 16.30758299 16.59312501 17.13987498 16.30266701 16.67899999
 16.65508302 16.59679197 17.15025    16.16566701 16.828708   16.83133299
 16.40379202 16.8475     16.54350001 16.67016698 16.63583302 16.69491699
 16.751958   16.61299999 16.66266701 17.07495798 16.28683301 16.59499999
 16.73370902 16.71004097 16.69212501 16.524292   16.59995801 16.893875
 16.799084   16.656958   16.38474999 17.21145801]",0,nan,nan,-561.0,-243.0,4.817521708057029,[],2.9296520410571247,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,329,vertical,201,1,noise,0,28,28,28,,,left,5.1020979990425985,3.168561041034991,-285.6014537197898,58.13254154891884,-279.0539045522922,58.181686968226344,-272.2817289192061,58.23251841715447,-292.2677159303301,58.0825050782991,0,"[17.21145801 16.70483398 16.60058301 16.94587499 16.44733301 16.62825001
 16.93916699 16.373958   16.626667   16.76937498 16.74779202 16.56837499
 16.62433299 17.14891702 16.613416   16.50587501 16.69308398 16.457541
 16.840959   16.731916   16.40733401 16.76624999 16.73625002 16.465541
 16.760917   16.70699997 16.49858302 16.695667   16.874708   16.715167
 16.38074999 16.77370799 16.63354199 16.637625   16.90250001 16.43375002
 16.93687498 16.37025    16.65812501 16.665042  ]",0,nan,nan,-275.0,36.0,5.095366582041606,[],3.168622666038573,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
9,4,330,horizontal,852,2,no_noise,0,29,29,29,,,upper,4.169328498042887,2.6351738730445504,387.1793825294969,165.35799861951497,393.49608058148635,163.354110073342,399.7258641125046,161.3777940043774,380.7760398910209,167.38937400976675,0,"[16.665042   16.803709   16.68425    16.694041   16.64891699 16.47091701
 16.81741601 16.59166699 16.60987499 16.62541702 16.97429098 16.49483401
 16.53287502 16.70316598 16.68554201 16.81133299 16.49620902 16.62845799
 16.779417   16.65462501 17.26654099 16.371167   16.531917   16.54716599
 16.5505     16.765084   16.844458   16.64766698 16.457416   16.683917
 16.77975    16.829167   16.4775     16.618041   16.70216702 16.91199999
 16.33929199 16.56708302 16.794542   16.63608299]",0,nan,nan,438.0,169.0,4.158625623036642,[],2.635234706045594,None,../,jc,904,noiseMot_exp1_noise,2021_Aug_08_2050,2021.2.2,
